UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
AUTO THEFT,170421000,02/11/2017,1661 DEFOOR AVE NW,204,Underwood Hills,D,33.80103,-84.41747,
AUTO THEFT,170421032,02/11/2017,445 CLEVELAND AVE SE,312,Rosedale Heights,Z,33.68149,-84.37152,
AUTO THEFT,170421156,02/11/2017,1226 PORTLAND AVE SE,612,East Atlanta,W,33.73915,-84.34751,
BURGLARY-RESIDENCE,170421264,02/11/2017,4083 BLANTON AVE SW,413,Fairburn,P,33.69114,-84.5231,
LARCENY-NON VEHICLE,170421266,02/11/2017,2525 PIEDMONT RD NE @HOME DEPOT,211,Lindbergh/Morosgo,B,33.824,-84.36521,
LARCENY-FROM VEHICLE,170421275,02/11/2017,314 LUCKIE ST NW,508,Downtown,M,33.76296,-84.39669,
LARCENY-FROM VEHICLE,170421302,02/11/2017,82 ELECTRIC AVE NW ,102,Vine City,L,33.75688,-84.40432,
AGG ASSAULT,170421328,02/11/2017,342 LAQUITA DR,307,Lakewood Heights,Y,33.70269,-84.37744,
LARCENY-NON VEHICLE,170421330,02/11/2017,105 DOGWOOD DR NW,112,Collier Heights,I,33.78283,-84.49495,
LARCENY-FROM VEHICLE,170421404,02/11/2017,697 LAWTON ST SW,402,West End,T,33.73594,-84.42367,
LARCENY-FROM VEHICLE,170421414,02/11/2017,3500 PEACHTREE RD NE @PHIPPS PLAZA,208,North Buckhead,B,33.85252,-84.36116,
BURGLARY-RESIDENCE,170421450,02/11/2017,1105 ARLINGTON AVE SW,402,Oakland City,S,33.72397,-84.4242,
LARCENY-NON VEHICLE,170421468,02/11/2017,736 PONCE DE LEON AVE NE,601,Virginia Highland,F,33.77386,-84.3631,
LARCENY-NON VEHICLE,170421482,02/11/2017,3103 COLLIER DR NW,112,Collier Heights,I,33.76525,-84.48828,
LARCENY-FROM VEHICLE,170421528,02/11/2017,2975 HEADLAND DR SW,411,Greenbriar,R,33.69168,-84.4872,
LARCENY-NON VEHICLE,170421555,02/11/2017,20 SANDERSON ST NE,609,Edgewood,O,33.75402,-84.34612,
LARCENY-FROM VEHICLE,170421568,02/11/2017,190 MARIETTA ST NW @Multiple,507,Downtown,M,33.75757,-84.39487,
AUTO THEFT,170421599,02/11/2017,349 DECATUR ST SE,604,Sweet Auburn,M,33.74993,-84.37706,
AUTO THEFT,170421901,02/11/2017,2536 SPRINGDALE RD SW,309,Perkerson,X,33.68556,-84.41502,
LARCENY-FROM VEHICLE,170421913,02/11/2017,270 15TH ST NE,502,Ansley Park,E,33.78862,-84.37798,
LARCENY-FROM VEHICLE,170421957,02/11/2017,996 BLUE RIDGE AVE NE,602,Poncey-Highland,N,33.77266,-84.35492,
AUTO THEFT,170421969,02/11/2017,405 FAIRBURN RD SW,407,Wildwood (NPU-H),H,33.74367,-84.50959,
LARCENY-NON VEHICLE,170422060,02/11/2017,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
AUTO THEFT,170422222,02/11/2017,2989 CAMPBELLTON RD SW,409,Southwest,R,33.69655,-84.48597,
AUTO THEFT,170422279,02/11/2017,1179 CAHABA DR SW,403,Cascade Avenue/Road,S,33.72324,-84.44861,
BURGLARY-RESIDENCE,170422282,02/11/2017,1999 BENT CREEK WAY SW,410,Campbellton Road,R,33.70166,-84.46412,
LARCENY-NON VEHICLE,170422396,02/11/2017,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-FROM VEHICLE,170422462,02/11/2017,3652 ROSWELL RD NW @LANDMARK DINER,202,Tuxedo Park,A,33.85409,-84.38301,
AGG ASSAULT,170422464,02/11/2017,601 HAMILTON E HOLMES DR NW,109,Center Hill,J,33.77154,-84.47319,
AUTO THEFT,170422485,02/11/2017,850 OAK ST SW,401,West End,T,33.74057,-84.4168,
BURGLARY-NONRES,170422523,02/11/2017,105 PEACHTREE STREET,508,Downtown,M,33.75178,-84.3925,
AUTO THEFT,170422601,02/11/2017,180 UNIVERSITY AVE,302,Pittsburgh,V,33.72164,-84.39375,
LARCENY-FROM VEHICLE,170422712,02/11/2017,1425 ELLSWORTH INDUSTRIAL BLVD NW,203,Blandtown,D,33.79857,-84.42605,
AGG ASSAULT,170422730,02/11/2017,792 MAGNOLIA WAY NW,102,Vine City,L,33.75805,-84.41389,
ROBBERY-PEDESTRIAN,170422745,02/11/2017,3335 MARTIN L KING JR DR NW,111,Adamsville,H,33.7551,-84.49652,
LARCENY-FROM VEHICLE,170371464,02/10/2017,740 FAIRFIELD RD,202,Mt. Paran/Northside,A,33.85967,-84.41316,
LARCENY-FROM VEHICLE,170410006,02/10/2017,448 BOULEVARD SE,605,Grant Park,W,33.74203,-84.36756,
AUTO THEFT,170410233,02/10/2017,1322 EUCLID AVE NE,608,Candler Park,N,33.76865,-84.34444,
BURGLARY-RESIDENCE,170410278,02/10/2017,496 BROADLAND RD NW,202,Chastain Park,A,33.86514,-84.40346,
ROBBERY-COMMERCIAL,170410451,02/10/2017,3534 MARTIN L KING JR DR SW,407,Adamsville,H,33.75771,-84.50344,
BURGLARY-NONRES,170410809,02/10/2017,2235 DEFOOR HILLS RD NW,204,Underwood Hills,D,33.81634,-84.43376,
AUTO THEFT,170410838,02/10/2017,1009 EISENHOWER RD SE,313,South River Gardens,Z,33.65642,-84.35683,
LARCENY-FROM VEHICLE,170410899,02/10/2017,35 HAYGOOD AVE SE,304,Peoplestown,V,33.72645,-84.38684,
LARCENY-FROM VEHICLE,170410911,02/10/2017,855 W PEACHTREE ST NE,505,Midtown,E,33.77773,-84.38718,
LARCENY-FROM VEHICLE,170410978,02/10/2017,1084 WOODLAND AVE SE @WOODLAND HILLS BAPT,607,Woodland Hills,W,33.72495,-84.35322,
BURGLARY-NONRES,170411017,02/10/2017,542 MORELAND AVE SE,612,East Atlanta,W,33.73931,-84.34896,
LARCENY-NON VEHICLE,170411020,02/10/2017,1165 RALPH D ABERNATHY BLVD SW,401,West End,T,33.73859,-84.42597,
AGG ASSAULT,170411026,02/10/2017,225 CENTRAL AVE SW,512,Downtown,M,33.74833,-84.39183,
LARCENY-FROM VEHICLE,170411044,02/10/2017,3645 SOUTHSIDE INDUSTRIAL PKWY SE,313,Blair Villa/Poole Creek,Z,33.65833,-84.37332,
BURGLARY-RESIDENCE,170411202,02/10/2017,93 ROCKY FORD RD NE,610,Kirkwood,O,33.7544,-84.31602,
LARCENY-FROM VEHICLE,170411260,02/10/2017,450 16TH ST NW,501,Home Park,E,33.78852,-84.40344,
LARCENY-NON VEHICLE,170411276,02/10/2017,1874 PIEDMONT AVE NE,212,Piedmont Heights,F,33.80721,-84.36643,
LARCENY-FROM VEHICLE,170411281,02/10/2017,1066  MURPHY AVE SW,301,Oakland City,S,33.72631,-84.41797,
LARCENY-NON VEHICLE,170411292,02/10/2017,1506 HOWELL MILL RD NW,207,Berkeley Park,D,33.79593,-84.41609,
AGG ASSAULT,170411353,02/10/2017,1560 AVON AVE SW,408,Venetian Hills,S,33.72227,-84.43893,
LARCENY-NON VEHICLE,170411426,02/10/2017,2786 OLD HAPEVILLE RD SW,312,Glenrose Heights,Z,33.67886,-84.39251,
LARCENY-NON VEHICLE,170411438,02/10/2017,2841 GREENBRIAR PKWY SW ,411,Greenbriar,R,33.68677,-84.49773,
BURGLARY-RESIDENCE,170411511,02/10/2017,634 AMAL DR SW,307,Amal Heights,Y,33.70928,-84.39617,
AGG ASSAULT,170411549,02/10/2017,1327 ROBERTS DR SE,305,Chosewood Park,Y,33.71841,-84.36992,
BURGLARY-RESIDENCE,170411567,02/10/2017,4090 FAIRBURN AVE SW,413,Fairburn,P,33.69175,-84.52325,
BURGLARY-NONRES,170411734,02/10/2017,2115 PIEDMONT RD NE ,212,Morningside/Lenox Park,F,33.81235,-84.36578,
LARCENY-FROM VEHICLE,170411798,02/10/2017,23 LARKIN PL SW,507,Castleberry Hill,M,33.74749,-84.40414,
LARCENY-NON VEHICLE,170411804,02/10/2017,89 ELLIS ST NE,510,Downtown,M,33.75813,-84.38477,
LARCENY-FROM VEHICLE,170411822,02/10/2017,303 PARKWAY DR NE @GA BAPTIST,604,Old Fourth Ward,M,33.76286,-84.37405,
LARCENY-NON VEHICLE,170411832,02/10/2017,1350 SPRING ST NW,502,Midtown,E,33.79153,-84.38993,
LARCENY-NON VEHICLE,170411844,02/10/2017,2625 PIEDMONT RD NE         ,211,Lindbergh/Morosgo,B,33.82742,-84.36532,
LARCENY-NON VEHICLE,170411859,02/10/2017,720 RALPH MCGILL BLVD NE,603,Old Fourth Ward,M,33.76626,-84.36428,
ROBBERY-PEDESTRIAN,170411920,02/10/2017,1074 ARLINGTON AVE SW,403,Oakland City,S,33.72289,-84.42337,
LARCENY-NON VEHICLE,170411961,02/10/2017,595 PIEDMONT AVE,603,Old Fourth Ward,M,33.77067,-84.38023,
LARCENY-NON VEHICLE,170412038,02/10/2017,1217 CAROLINE ST NE,609,Edgewood,O,33.75786,-84.34875,
AUTO THEFT,170412045,02/10/2017,330 LYNHURST DR SW,406,Ivan Hill,I,33.74736,-84.48866,
AUTO THEFT,170412066,02/10/2017,628 EAST AVE ,603,Old Fourth Ward,M,33.76319,-84.36664,
LARCENY-NON VEHICLE,170412186,02/10/2017,2365 PEACHTREE RD NE @PUBLIX - PEACH BAT,211,Peachtree Hills,B,33.82002,-84.38776,
LARCENY-NON VEHICLE,170412241,02/10/2017,1297 JONESBORO RD SE,305,South Atlanta,Y,33.71904,-84.38515,
BURGLARY-RESIDENCE,170412322,02/10/2017,2586 ELLIOTT ST NW,109,Carey Park,G,33.78159,-84.47298,
ROBBERY-PEDESTRIAN,170412378,02/10/2017,1021 BIRCH ST SW,306,Sylvan Hills,X,33.70562,-84.42181,
BURGLARY-RESIDENCE,170412385,02/10/2017,1429 N MORNINGSIDE DR NE,213,Morningside/Lenox Park,F,33.79374,-84.35743,
LARCENY-NON VEHICLE,170412610,02/10/2017,252 WALKER ST SW,507,Castleberry Hill,M,33.74769,-84.40258,
BURGLARY-RESIDENCE,170412677,02/10/2017,3006 DELMAR LN NW,111,,I,33.75524,-84.48543,
LARCENY-FROM VEHICLE,170412688,02/10/2017,16 WILLIAM H BORDERS DR SE,604,Sweet Auburn,M,33.75395,-84.37543,
BURGLARY-RESIDENCE,170412707,02/10/2017,1355 WYLIE ST SE,609,Edgewood,O,33.75134,-84.3432,
AUTO THEFT,170412730,02/10/2017,180 UNIVERSITY AVE SW,302,Pittsburgh,V,33.72164,-84.39375,
LARCENY-FROM VEHICLE,170412789,02/10/2017,2167 MONROE DR NE @FIRE STATION 29,212,Piedmont Heights,F,33.81062,-84.369,
BURGLARY-RESIDENCE,170412805,02/10/2017,3991 ESTER DR SW,407,Wilson Mill Meadows,H,33.75303,-84.51879,
LARCENY-FROM VEHICLE,170412816,02/10/2017,391 UTOY CIR SW,407,Ridgecrest Forest,H,33.74344,-84.52789,
AUTO THEFT,170412925,02/10/2017,PERKERSON RD SW / AVERY RD SW,309,Perkerson,X,33.69158,-84.41139,
BURGLARY-RESIDENCE,170412977,02/10/2017,1999 BENT CREEK WAY SW,410,Campbellton Road,R,33.70087,-84.46574,
LARCENY-FROM VEHICLE,170412990,02/10/2017,855 PEACHTREE ST NE,505,Midtown,E,33.77798,-84.38389,
ROBBERY-COMMERCIAL,170413018,02/10/2017,2061 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.77702,-84.45284,
BURGLARY-RESIDENCE,170413041,02/10/2017,1754 RICHMOND CIR SE,307,Lakewood Heights,Y,33.70698,-84.3745,
LARCENY-NON VEHICLE,170413061,02/10/2017,2555 BOLTON RD NW ,201,,C,33.82028,-84.45188,
AUTO THEFT,170413067,02/10/2017,1960 ALISON CT SW,410,Campbellton Road,R,33.70061,-84.45299,
ROBBERY-PEDESTRIAN,170413076,02/10/2017,2910 CAMPBELLTON RD SW;,409,Southwest,R,33.69754,-84.48365,
LARCENY-NON VEHICLE,170413085,02/10/2017,1267 CAROLINE ST NE,609,Edgewood,O,33.75751,-84.34631,
AGG ASSAULT,170413092,02/10/2017,790 GLENWOOD AVE SE,605,Grant Park,W,33.74045,-84.36087,
BURGLARY-RESIDENCE,170413109,02/10/2017,490 GLENN ST SW,303,Mechanicsville,V,33.73805,-84.40262,
LARCENY-NON VEHICLE,170413114,02/10/2017,1234 ELIZABETH AVE SW,403,Venetian Hills,S,33.72146,-84.43527,
LARCENY-FROM VEHICLE,170413137,02/10/2017,2200 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70504,-84.46063,
RAPE,170413193,02/10/2017,871 BECKWITH ST SW,101,Atlanta University Center,T,33.75235,-84.41606,
AUTO THEFT,170413291,02/10/2017,2907 3RD AVE SW,311,Hammond Park,X,33.67626,-84.40562,
AGG ASSAULT,170413312,02/10/2017,2591 ETHERIDGE DR NW,113,Carey Park,G,33.7881,-84.47292,
LARCENY-NON VEHICLE,170418064,02/10/2017,6000 NORTH TERMINAL PKWY,703,,,33.64069,-84.44388,
HOMICIDE,170412315013,02/10/2017,3020 DELMAR LN NW,111,,I,33.75527,-84.48577,
AGG ASSAULT,170112469,02/09/2017,1620 HOLLYWOOD RD NW,113,Scotts Crossing,G,33.79939,-84.47179,
AUTO THEFT,170400162,02/09/2017,2489 OLDKNOW DR NW,109,Center Hill,J,33.7718,-84.46883,
LARCENY-FROM VEHICLE,170400373,02/09/2017,27 DANIEL AVE SE,611,East Lake,O,33.75085,-84.29872,
LARCENY-FROM VEHICLE,170400394,02/09/2017,262 EDGEWOOD AVE NE,510,Downtown,M,33.75455,-84.3791,
LARCENY-FROM VEHICLE,170400397,02/09/2017,1829 CAMPBELLTON RD SW,408,Venetian Hills,S,33.71,-84.44863,
BURGLARY-NONRES,170400415,02/09/2017,1750 HOWELL MILL RD NW,204,Underwood Hills,D,33.80174,-84.41546,
AGG ASSAULT,170400426,02/09/2017,1170 HOWELL MILL RD NW,501,Home Park,E,33.7858,-84.41208,
LARCENY-FROM VEHICLE,170400744,02/09/2017,1270 SELLS AVE SW,401,West End,T,33.74495,-84.4293,
LARCENY-FROM VEHICLE,170400894,02/09/2017,1037 EDEN AVE SE,607,Ormewood Park,W,33.72992,-84.35379,
AUTO THEFT,170400924,02/09/2017,330 LYNHURST DR SW,406,Ivan Hill,I,33.74736,-84.48866,
LARCENY-FROM VEHICLE,170401099,02/09/2017,620 JOHN WESLEY DOBBS AVE NE,604,Old Fourth Ward,M,33.75958,-84.36695,
AUTO THEFT,170401132,02/09/2017,775 FORMWALT ST SW,303,Mechanicsville,V,33.73372,-84.39604,
LARCENY-FROM VEHICLE,170401164,02/09/2017,1943 PEACHTREE RD NE,207,Brookwood Hills,E,33.80799,-84.39355,
ROBBERY-RESIDENCE,170401173,02/09/2017,1999 BENT CREEK WAY SW,410,Campbellton Road,R,33.70087,-84.46574,
LARCENY-NON VEHICLE,170401209,02/09/2017,1331 EASON ST NW,105,Hunter Hills,K,33.75777,-84.43146,
BURGLARY-RESIDENCE,170401232,02/09/2017,911 HANK AARON DR SW,304,Peoplestown,V,33.72977,-84.3883,
LARCENY-FROM VEHICLE,170401275,02/09/2017,1824 WELLBOURNE DR NE,213,Morningside/Lenox Park,F,33.80443,-84.36046,
LARCENY-NON VEHICLE,170401344,02/09/2017,895 RALPH D ABERNATHY BLVD SW,401,West End,T,33.7398,-84.41751,
LARCENY-NON VEHICLE,170401407,02/09/2017,1011 LEE ST SW,402,Oakland City,S,33.7273,-84.41844,
LARCENY-NON VEHICLE,170401419,02/09/2017,2525 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.824,-84.36521,
LARCENY-NON VEHICLE,170401423,02/09/2017,3020 DELMAR LN NW,111,,I,33.75527,-84.48577,
AGG ASSAULT,170401437,02/09/2017,1118 FAITH AVE SE,606,Ormewood Park,W,33.74356,-84.35059,
BURGLARY-RESIDENCE,170401508,02/09/2017,770 N EVELYN PL NW,110,Grove Park,J,33.77597,-84.44627,
LARCENY-NON VEHICLE,170401535,02/09/2017,1085 LINDBERGH DR NE @VARSITY JR,212,Lindridge/Martin Manor,F,33.81842,-84.35253,
LARCENY-FROM VEHICLE,170401536,02/09/2017,1646 S GORDON ST SW,404,Westview,T,33.73945,-84.44169,
BURGLARY-RESIDENCE,170401569,02/09/2017,1135 NISKEY LAKE RD SW,412,Midwest Cascade,Q,33.72452,-84.53455,
LARCENY-FROM VEHICLE,170401571,02/09/2017,876 PARSONS ST SW,101,Atlanta University Center,T,33.75061,-84.41634,
LARCENY-NON VEHICLE,170401572,02/09/2017,424 DECATUR ST SE,604,Sweet Auburn,M,33.75107,-84.37448,
LARCENY-NON VEHICLE,170401573,02/09/2017,2900 PEACHTREE RD NW @CALL BOX 1,206,Peachtree Heights West,B,33.83399,-84.3841,
LARCENY-NON VEHICLE,170401610,02/09/2017,3850 JONESBORO RD SE @EXPOSITION CENTER,313,South River Gardens,Z,33.65088,-84.36362,
LARCENY-NON VEHICLE,170401677,02/09/2017,3145 PEACHTREE RD NE,206,Buckhead Village,B,33.84026,-84.37738,
LARCENY-NON VEHICLE,170401816,02/09/2017,260 WADLEY ST NW,108,Dixie Hills,J,33.75898,-84.45839,
BURGLARY-RESIDENCE,170401828,02/09/2017,1650 CLIFTON TER NE,608,Druid Hills,N,33.77191,-84.33343,
BURGLARY-NONRES,170401837,02/09/2017,2997 CAMPBELLTON RD SW,409,Southwest,R,33.6962,-84.48681,
LARCENY-NON VEHICLE,170401944,02/09/2017,2001 JAMES JACKSON PKWY NW,203,Riverside,D,33.81063,-84.47569,
LARCENY-NON VEHICLE,170401958,02/09/2017,2076 CAMPBELLTON RD SW,410,Campbellton Road,R,33.7065,-84.45701,
AUTO THEFT,170401963,02/09/2017,1401 MARIETTA BLVD NW,203,Blandtown,D,33.79286,-84.42997,
BURGLARY-RESIDENCE,170402000,02/09/2017,1834 S GORDON ST SW,404,Westview,T,33.73688,-84.44671,
LARCENY-FROM VEHICLE,170402008,02/09/2017,3275 PEACHTREE RD NE,208,Peachtree Park,B,33.84439,-84.36942,
LARCENY-FROM VEHICLE,170402053,02/09/2017,888 3RD ST NW,504,Marietta Street Artery,E,33.77918,-84.40915,
LARCENY-FROM VEHICLE,170402076,02/09/2017,1119 LOGAN CIR NW,204,Underwood Hills,D,33.80616,-84.4329,
LARCENY-FROM VEHICLE,170402096,02/09/2017,1800 HOWELL MILL RD NW @CK,204,Underwood Hills,D,33.80479,-84.41455,
LARCENY-NON VEHICLE,170402136,02/09/2017,187 MOURY AVE SW,305,The Villages at Carver,Y,33.71449,-84.39138,
BURGLARY-RESIDENCE,170402209,02/09/2017,2799 TUPELO ST SE,611,East Lake,O,33.74843,-84.29532,
LARCENY-NON VEHICLE,170402276,02/09/2017,181 PEACHTREE ST NE,510,Downtown,M,33.75861,-84.3872,
LARCENY-NON VEHICLE,170402324,02/09/2017,2480 ARNO DR NW,110,Carver Hills,G,33.79897,-84.46929,
ROBBERY-PEDESTRIAN,170402351,02/09/2017,330 THOMASVILLE BLVD SE,308,Thomasville Heights,Z,33.70584,-84.35656,
BURGLARY-RESIDENCE,170402422,02/09/2017,1994 BENT CREEK WAY SW,410,Campbellton Road,R,33.7011,-84.46631,
BURGLARY-RESIDENCE,170402462,02/09/2017,238 HAAS AVE SE,609,Edgewood,O,33.747,-84.34424,
LARCENY-FROM VEHICLE,170402466,02/09/2017,15 PEACHTREE ST SW,511,Downtown,M,33.75432,-84.38978,
LARCENY-NON VEHICLE,170402471,02/09/2017,336 JOSEPH E LOWERY BLVD NW,106,Bankhead,K,33.76383,-84.41787,
LARCENY-FROM VEHICLE,170402561,02/09/2017,907 MARIETTA ST NW         ,504,Marietta Street Artery,E,33.77714,-84.40791,
AUTO THEFT,170402610,02/09/2017,2636 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75277,-84.47429,
LARCENY-NON VEHICLE,170402679,02/09/2017,3755 CARMIA DR SW,414,Princeton Lakes,P,33.65571,-84.50908,
LARCENY-FROM VEHICLE,170402688,02/09/2017,1024 CULPEPPER ST NW,203,Blandtown,D,33.792,-84.42118,
LARCENY-FROM VEHICLE,170402854,02/09/2017,2809 PEACHTREE RD NE,206,Garden Hills,B,33.83157,-84.38498,
BURGLARY-RESIDENCE,170402886,02/09/2017,1191 BEECHVIEW DR SE,607,East Atlanta,W,33.72613,-84.34917,
ROBBERY-PEDESTRIAN,170402915,02/09/2017,479 JOSEPH E BOONE BLVD NW,103,English Avenue,L,33.7638,-84.40349,
LARCENY-NON VEHICLE,170402986,02/09/2017,1801 DELOWE DRIVE SW,410,Adams Park,R,33.70646,-84.45738,
LARCENY-FROM VEHICLE,170403009,02/09/2017,964  N.HIGHLAND,601,Virginia Highland,F,33.7808,-84.35373,
LARCENY-FROM VEHICLE,170403066,02/09/2017,80 JESSE HILL JR DR SE @GRADY,510,Downtown,M,33.75168,-84.38198,
ROBBERY-PEDESTRIAN,170403072,02/09/2017,665 LAWTON ST SW,402,West End,T,33.73688,-84.42366,
LARCENY-FROM VEHICLE,170403087,02/09/2017,668 HIGHLAND AVE NE,604,Old Fourth Ward,M,33.76147,-84.36534,
LARCENY-FROM VEHICLE,170403097,02/09/2017,678 10TH ST NW,501,Home Park,E,33.78128,-84.4097,
LARCENY-FROM VEHICLE,170403107,02/09/2017,2341 MARIETTA BLVD NW,203,Bolton,D,33.81923,-84.45204,
AGG ASSAULT,170403156,02/09/2017,680 LEE ST SW @S2,401,West End,T,33.73608,-84.41365,
LARCENY-FROM VEHICLE,170403167,02/09/2017,370 N HIGHLAND AVE NE @FREEDOM PARK,602,Inman Park,N,33.7645,-84.35553,
LARCENY-FROM VEHICLE,170403196,02/09/2017,1111 EUCLID AVE NE,602,Inman Park,N,33.764,-84.35057,
LARCENY-NON VEHICLE,170403208,02/09/2017,1136 EUCLID AVE NE,602,Inman Park,N,33.76472,-84.35023,
BURGLARY-RESIDENCE,170403224,02/09/2017,501 BURROUGHS ST SE,305,Chosewood Park,Y,33.71733,-84.37148,
LARCENY-FROM VEHICLE,170403305,02/09/2017,722 FLAMINGO DR SW,406,Audobon Forest,I,33.73551,-84.46968,
AUTO THEFT,170403340,02/09/2017,1975 ALISON CT SW,410,Campbellton Road,R,33.70081,-84.45327,
LARCENY-NON VEHICLE,170408037,02/09/2017,11700 SPINE RD,703,,,33.6413,-84.42891,
LARCENY-FROM VEHICLE,170391484,02/09/2017,12 ATLANTA AVE SW,304,Peoplestown,V,33.73049,-84.38846,
BURGLARY-NONRES,170341146,02/09/2017,72 SOLOMON ST SE,304,Summerhill,V,33.74271,-84.38533,
LARCENY-NON VEHICLE,170391497,02/08/2017,3227 ROSWELL RD NE,208,Buckhead Forest,B,33.84314,-84.37867,
BURGLARY-RESIDENCE,170391514,02/08/2017,548 MELDRUM ST NW,103,English Avenue,L,33.76906,-84.40534,
LARCENY-FROM VEHICLE,170391534,02/08/2017,669 AMAL DR SW,307,Amal Heights,Y,33.70908,-84.39785,
BURGLARY-RESIDENCE,170391602,02/08/2017,11 ALLEN TEMPLE CT NW,111,,I,33.75517,-84.49078,
LARCENY-NON VEHICLE,170391645,02/08/2017,3232 PEACHTREE RD NE,208,Buckhead Forest,B,33.84413,-84.37409,
LARCENY-NON VEHICLE,170391647,02/08/2017,1342 IVERSON ST NE,608,Candler Park,N,33.76339,-84.34357,
BURGLARY-RESIDENCE,170391679,02/08/2017,3816 MELVIN DR SW;,412,Kings Forest,P,33.70785,-84.51536,
AUTO THEFT,170391695,02/08/2017,3637 PEACHTREE RD NE,210,Lenox,B,33.85325,-84.35832,
LARCENY-FROM VEHICLE,170391719,02/08/2017,3110 MAPLE DR NE,206,Buckhead Village,B,33.83992,-84.37273,
LARCENY-FROM VEHICLE,170391815,02/08/2017,1505 HOWELL MILL RD NW,207,Berkeley Park,D,33.79584,-84.41532,
LARCENY-FROM VEHICLE,170391856,02/08/2017,3740 CRANFORD DR SW,412,Cascade Green,P,33.71409,-84.50578,
AGG ASSAULT,170391895,02/08/2017,2015 CAMPBELLTON RD SW,408,Venetian Hills,S,33.70781,-84.45477,
LARCENY-NON VEHICLE,170392022,02/08/2017,3500 PEACHTREE RD NE,208,North Buckhead,B,33.85058,-84.36197,
LARCENY-NON VEHICLE,170392231,02/08/2017,1460 PEACHTREE ST NE,502,Midtown,E,33.79421,-84.38758,
LARCENY-NON VEHICLE,170392424,02/08/2017,1890 MYRTLE DR SW,410,Campbellton Road,R,33.70405,-84.45488,
AUTO THEFT,170392558,02/08/2017,836 MITCHELL ST SW,101,Atlanta University Center,T,33.75327,-84.41491,
LARCENY-FROM VEHICLE,170392598,02/08/2017,4377 ROSWELL RD NE,209,North Buckhead,B,33.87427,-84.38081,
LARCENY-FROM VEHICLE,170392608,02/08/2017,3660 CAMP CREEK PKWY SW,414,Princeton Lakes,P,33.65486,-84.50787,
LARCENY-NON VEHICLE,170392623,02/08/2017,349 DECATUR ST SE,604,Sweet Auburn,M,33.74993,-84.37706,
LARCENY-FROM VEHICLE,170392784,02/08/2017,1544 PIEDMONT AVE NE @ANSLEY MALL,213,Piedmont Heights,F,33.79789,-84.37101,
ROBBERY-PEDESTRIAN,170392848,02/08/2017,1277 BOULEVARD LORRAINE SW,409,Adams Park,R,33.72098,-84.4582,
LARCENY-FROM VEHICLE,170392851,02/08/2017,791 WYLIE ST SE,606,Reynoldstown,N,33.75205,-84.36143,
ROBBERY-PEDESTRIAN,170393003,02/08/2017,1829 CAMPBELLTON RD SW,408,Venetian Hills,S,33.71,-84.44863,
AGG ASSAULT,170390081,02/08/2017,1770 RICHMOND CIR SE,307,Lakewood Heights,Y,33.70695,-84.37414,
LARCENY-NON VEHICLE,170390095,02/08/2017,1471 HARDEE ST NE,609,Edgewood,O,33.75528,-84.33946,
BURGLARY-NONRES,170390537,02/08/2017,2545 BENJAMIN E MAYS DR SW,406,Audobon Forest,I,33.72641,-84.47104,
BURGLARY-NONRES,170390569,02/08/2017,3400 AROUND LENOX DR NE @AROUND LENOX,210,Lenox,B,33.84578,-84.36489,
LARCENY-FROM VEHICLE,170390755,02/08/2017,1615 LOCH LOMOND TRL SW,412,,,33.71147,-84.54378,
AUTO THEFT,170390828,02/08/2017,3256 WELMINGHAM DR SW,414,Princeton Lakes,P,33.66231,-84.51858,
LARCENY-FROM VEHICLE,170390896,02/08/2017,954 DILL AVE SW,301,Capitol View,X,33.71805,-84.41938,
AUTO THEFT,170390927,02/08/2017,2900 LANDRUM DR SW,409,Southwest,R,33.70623,-84.48372,
BURGLARY-RESIDENCE,170391009,02/08/2017,3081 MOUNT GILEAD RD SW,409,Southwest,R,33.69482,-84.49225,
AUTO THEFT,170391074,02/08/2017,2900 LANDRUM DR SW,409,Southwest,R,33.70623,-84.48372,
ROBBERY-RESIDENCE,170391137,02/08/2017,235 WALNUT ST NW,102,Vine City,L,33.76092,-84.40629,
LARCENY-NON VEHICLE,170391178,02/08/2017,828 RALPH MCGILL BLVD NE,602,Poncey-Highland,N,33.76826,-84.36043,
BURGLARY-RESIDENCE,170391417,02/08/2017,1380 SUMMER LANE DR SE,607,Custer/McDonough/Guice,W,33.71565,-84.35148,
LARCENY-NON VEHICLE,170391419,02/08/2017,950 W PEACHTREE ST NW @PUBLIX - W PEACHTREE,503,Midtown,E,33.78014,-84.38747,
LARCENY-NON VEHICLE,170391428,02/08/2017,99 UNIVERSITY AVE SW,304,Peoplestown,V,33.72181,-84.39107,
LARCENY-FROM VEHICLE,170391446,02/08/2017,81 E WESLEY RD NE,206,Peachtree Heights East,B,33.82836,-84.38475,
LARCENY-FROM VEHICLE,170391470,02/08/2017,2525 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.824,-84.36521,
