UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
LARCENY-NON VEHICLE,162892685,10/15/2016,1156 EUCLID AVE NE,602,Inman Park,N,33.76534,-84.34983,
ROBBERY-PEDESTRIAN,162892690,10/15/2016,12 BROAD ST SW,511,Downtown,M,33.7532,-84.39201,
ROBBERY-PEDESTRIAN,162892709,10/15/2016,337 MURRAY HILL AVE NE,610,Kirkwood,O,33.76293,-84.31629,
LARCENY-FROM VEHICLE,162892736,10/15/2016,715 PEACHTREE ST NE,505,Midtown,E,33.774,-84.38412,
AUTO THEFT,162892743,10/15/2016,2572 LENOX RD NE,210,Pine Hills,B,33.82467,-84.35248,
AUTO THEFT,162892754,10/15/2016,2127 LIDDELL DR NE,212,Morningside/Lenox Park,F,33.81191,-84.36275,
LARCENY-FROM VEHICLE,162892763,10/15/2016,150 KROG ST NE,602,Inman Park,N,33.75822,-84.36397,
LARCENY-FROM VEHICLE,162892778,10/15/2016,77 12TH ST NE,503,Midtown,E,33.78424,-84.38496,
AGG ASSAULT,162892822,10/15/2016,372 MORELAND AVE SE ,602,East Atlanta,W,33.74342,-84.34911,
LARCENY-FROM VEHICLE,162892863,10/15/2016,120 MARTIN L KING JR DR SW,512,Downtown,M,33.75175,-84.39178,
LARCENY-FROM VEHICLE,162892875,10/15/2016,3334 PEACHTREE RD NE @ONE BUCKHEAD LOOP,208,North Buckhead,B,33.84911,-84.37075,
LARCENY-FROM VEHICLE,162883404,10/14/2016,768 MARIETTA ST NW,504,Marietta Street Artery,E,33.77331,-84.40403,
LARCENY-NON VEHICLE,162888019,10/14/2016,CONCOURSE C @10700 SPINE RD,703,,,33.64063,-84.43256,
LARCENY-NON VEHICLE,162888032,10/14/2016,6000 S TERMINAL PKWY SW,706,,,33.63751,-84.44824,
LARCENY-NON VEHICLE,162872784,10/14/2016,2326 BAYWOOD DR SE,310,Swallow Circle/Baywood,Z,33.69158,-84.38688,
LARCENY-FROM VEHICLE,162873060,10/14/2016,347 TED TURNER DR  NW,508,Downtown,M,33.76411,-84.38909,
ROBBERY-PEDESTRIAN,162880039,10/14/2016,30 ALABAMA ST SW @FIVE POINTS MARTA ST,511,Downtown,M,33.75365,-84.39118,
LARCENY-FROM VEHICLE,162880084,10/14/2016,1031 PONCE DE LEON AVE NE,602,Poncey-Highland,N,33.77373,-84.35395,
LARCENY-FROM VEHICLE,162880116,10/14/2016,2809 PEACHTREE RD NE,206,Garden Hills,B,33.83157,-84.38498,
LARCENY-FROM VEHICLE,162880231,10/14/2016,1098 WASHITA AVE NE,602,Inman Park,N,33.76336,-84.35232,
LARCENY-FROM VEHICLE,162880235,10/14/2016,1977 MARTIN L KING JR DR NW,108,,I,33.7511,-84.4479,
LARCENY-FROM VEHICLE,162880283,10/14/2016,1058 HOWELL MILL RD NW,501,Home Park,E,33.78345,-84.4119,
LARCENY-FROM VEHICLE,162880328,10/14/2016,960 SELLS AVE SW,104,Harris Chiles,T,33.74528,-84.41973,
LARCENY-FROM VEHICLE,162880335,10/14/2016,931 MONROE DR NE -THE HIGHLANDER,506,Midtown,E,33.77909,-84.36717,
AGG ASSAULT,162880346,10/14/2016,1386 GRANT ST SE,305,Chosewood Park,Y,33.71675,-84.37769,
LARCENY-FROM VEHICLE,162880630,10/14/2016,101 MARIETTA ST NW,508,Downtown,M,33.75708,-84.39185,
BURGLARY-NONRES,162880633,10/14/2016,1387 NORTHSIDE DR NW,207,Loring Heights,E,33.79266,-84.40727,
AUTO THEFT,162880639,10/14/2016,2392 GLENWOOD DR NE,211,Peachtree Hills,B,33.82025,-84.38575,
LARCENY-FROM VEHICLE,162880680,10/14/2016,1170 WOODLAND AVE NE,213,Lindridge/Martin Manor,F,33.81496,-84.34967,
BURGLARY-RESIDENCE,162880701,10/14/2016,600 GREENSFERRY AVE SW,101,The Villages at Castleberry H,T,33.74662,-84.40755,
AUTO THEFT,162880714,10/14/2016,2388 GLENWOOD DR NE,211,Peachtree Hills,B,33.82012,-84.38575,
LARCENY-FROM VEHICLE,162880746,10/14/2016,1783 JOHNSON RD NW,110,Rockdale,G,33.78547,-84.44593,
LARCENY-FROM VEHICLE,162880799,10/14/2016,200 RENAISSANCE PKWY NE,603,Old Fourth Ward,M,33.76896,-84.38069,
AUTO THEFT,162880837,10/14/2016,772 BENDER ST SW,302,Pittsburgh,V,33.73388,-84.4061,
LARCENY-FROM VEHICLE,162881013,10/14/2016,338 E PACES FERRY RD NE,206,Buckhead Village,B,33.83913,-84.37647,
AGG ASSAULT,162881303,10/14/2016,1117 LEE ST SW,402,Oakland City,S,33.72459,-84.42107,
AGG ASSAULT,162881375,10/14/2016,252 POLAR ROCK RD SW,310,Polar Rock,Z,33.69582,-84.39771,
BURGLARY-RESIDENCE,162881397,10/14/2016,1251 GRANT ST SE,305,Chosewood Park,Y,33.72052,-84.37725,
LARCENY-NON VEHICLE,162881401,10/14/2016,2115 MONROE DR NE,212,Piedmont Heights,F,33.81021,-84.37274,
BURGLARY-RESIDENCE,162881472,10/14/2016,1140 DOLPHIN DR SW,406,Cascade Avenue/Road,S,33.72386,-84.46165,
LARCENY-FROM VEHICLE,162881478,10/14/2016,2852 CASCADE RD SW @CASCADE SPRINGS NATU,409,Cascade Heights,I,33.71955,-84.48012,
AUTO THEFT,162881651,10/14/2016,721 HILLSIDE VILLAGE DR SE,611,The Villages at East Lake,O,33.74048,-84.31618,
LARCENY-NON VEHICLE,162881659,10/14/2016,595 PIEDMONT AVE NE @PUBLIX - PIEDMONT,603,Old Fourth Ward,M,33.77067,-84.38023,
LARCENY-FROM VEHICLE,162881679,10/14/2016,360 MARIETTA ST NW,507,Downtown,M,33.76269,-84.39702,
LARCENY-FROM VEHICLE,162881784,10/14/2016,1634 DERRY AVE SW,404,Westview,T,33.74327,-84.44122,
BURGLARY-NONRES,162881841,10/14/2016,105 MCDONOUGH BLVD SE,305,South Atlanta,Y,33.71876,-84.38471,
AUTO THEFT,162881846,10/14/2016,3085 CAMPBELLTON RD SW,409,Southwest,R,33.69389,-84.48973,
LARCENY-FROM VEHICLE,162881847,10/14/2016,2280 DEFOORS FERRY RD NW,204,Underwood Hills,D,33.81742,-84.43229,
LARCENY-FROM VEHICLE,162881865,10/14/2016,201 5TH ST NE,505,Midtown,E,33.7758,-84.38075,
AUTO THEFT,162881903,10/14/2016,866 W PEACHTREE ST NW,505,Midtown,E,33.77822,-84.38772,
LARCENY-NON VEHICLE,162881922,10/14/2016,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,411,Greenbriar,R,33.68677,-84.49773,
LARCENY-NON VEHICLE,162881951,10/14/2016,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,162881992,10/14/2016,1125 EUCLID AVE NE,602,Inman Park,N,33.76459,-84.35008,
LARCENY-FROM VEHICLE,162882090,10/14/2016,2989 CAMPBELLTON RD SW,409,Southwest,R,33.69655,-84.48597,
LARCENY-NON VEHICLE,162882140,10/14/2016,3495 BUCKHEAD LOOP NE,208,North Buckhead,B,33.85209,-84.3645,
LARCENY-NON VEHICLE,162882170,10/14/2016,450 CAPITOL AVE SE @CARTER HALL,304,Summerhill,V,33.74229,-84.38686,
LARCENY-NON VEHICLE,162882202,10/14/2016,3730 CARMIA DR SW @PUBLIX - CARMIA,414,Princeton Lakes,P,33.65573,-84.5109,
LARCENY-NON VEHICLE,162882240,10/14/2016,265 PEACHTREE CENTER AVE NE @Multiple,509,Downtown,M,33.76158,-84.38496,
ROBBERY-PEDESTRIAN,162882331,10/14/2016,1576 JOSEPH E BOONE BLVD NW,105,West Lake,J,33.76331,-84.43914,
LARCENY-FROM VEHICLE,162882357,10/14/2016,1155 LAVISTA RD NE,212,Lindridge/Martin Manor,F,33.81806,-84.35082,
LARCENY-FROM VEHICLE,162882393,10/14/2016,713 KENNOLIA DR SW,404,Westwood Terrace,I,33.73567,-84.44925,
AGG ASSAULT,162882462,10/14/2016,1220 GUN CLUB RD,109,Almond Park,G,33.78752,-84.45789,
LARCENY-FROM VEHICLE,162882540,10/14/2016,1280 PEACHTREE ST NE @ALLIANCE THEATRE CO,502,Midtown,E,33.78934,-84.38535,
LARCENY-NON VEHICLE,162882593,10/14/2016,171 AUBURN AVE NE,510,Downtown,M,33.75546,-84.38185,
LARCENY-FROM VEHICLE,162882829,10/14/2016,2892 CONNALLY DR SW,411,Greenbriar,R,33.69499,-84.4827,
BURGLARY-RESIDENCE,162882884,10/14/2016,3075 FORREST PARK RD SE,313,South River Gardens,Z,33.67031,-84.35707,
LARCENY-NON VEHICLE,162883032,10/14/2016,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,162883040,10/14/2016,550 PEACHTREE ST NE,509,Downtown,M,33.76929,-84.38554,
BURGLARY-RESIDENCE,162883147,10/14/2016,400 17TH ST NW,501,Atlantic Station,E,33.78959,-84.40165,
LARCENY-FROM VEHICLE,162883156,10/14/2016,1724 JASMINE CIR NW,110,West Highlands,G,33.79289,-84.44775,
LARCENY-FROM VEHICLE,162883179,10/14/2016,1138 5TH ST NW,109,Carey Park,G,33.78608,-84.47183,
LARCENY-FROM VEHICLE,162883390,10/14/2016,46 FORSYTH ST NW,508,Downtown,M,33.75596,-84.39031,
ROBBERY-COMMERCIAL,162873108,10/13/2016,267 MARIETTA ST NW,508,Downtown,M,33.76071,-84.39469,
LARCENY-NON VEHICLE,162873118,10/13/2016,1700 CONTINENTAL COLONY PKWY SW,411,Greenbriar,R,33.68637,-84.49125,
BURGLARY-RESIDENCE,162873119,10/13/2016,32 5TH AVE NE,611,East Lake,O,33.75224,-84.30544,
LARCENY-FROM VEHICLE,162873125,10/13/2016,2 COPENHILL AVE NE ,602,Inman Park,N,33.7635,-84.35734,
LARCENY-FROM VEHICLE,162873146,10/13/2016,2025 BOLTON RD NW ,203,Riverside,D,33.81069,-84.47537,
LARCENY-FROM VEHICLE,162873195,10/13/2016,PETERS ST SW / FAIR ST SW,507,Castleberry Hill,M,33.74835,-84.40127,
LARCENY-FROM VEHICLE,162873196,10/13/2016,758 PONCE DE LEON AVE NE,601,Virginia Highland,F,33.77412,-84.36228,
LARCENY-FROM VEHICLE,162872822,10/13/2016,2037 NORTH AVE NW,107,Grove Park,J,33.76898,-84.45466,
AUTO THEFT,162872826,10/13/2016,4395 PARK CENTER DR SW,412,Midwest Cascade,Q,33.7298,-84.52898,
LARCENY-FROM VEHICLE,162872886,10/13/2016,986 EDGEWOOD AVE NE,602,Inman Park,N,33.75674,-84.35531,
AGG ASSAULT,162872898,10/13/2016,547 TYLER ST NW,102,Vine City,L,33.76297,-84.40544,
LARCENY-FROM VEHICLE,162872905,10/13/2016,2325 MARIETTA BLVD NW,201,,C,33.82065,-84.45274,
LARCENY-FROM VEHICLE,162872952,10/13/2016,1040 BOULEVARD DR NE,606,Reynoldstown,N,33.75366,-84.35292,
LARCENY-FROM VEHICLE,162872992,10/13/2016,377 10TH ST NE,503,Midtown,E,33.78168,-84.37515,
BURGLARY-RESIDENCE,162873033,10/13/2016,566 JETAL PL NW,107,Grove Park,J,33.7705,-84.4495,
LARCENY-NON VEHICLE,162873059,10/13/2016,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
BURGLARY-RESIDENCE,162863178,10/13/2016,1868 CUMMINGS DR,408,Venetian Hills,S,33.71692,-84.44894,
BURGLARY-NONRES,162870154,10/13/2016,658 AVERY RD SW,309,Perkerson,X,33.69136,-84.41047,
LARCENY-NON VEHICLE,162870225,10/13/2016,186 AUBURN AVE NE,510,Downtown,M,33.75563,-84.38148,
BURGLARY-RESIDENCE,162870228,10/13/2016,2093 GLENWOOD AVE SE,611,East Lake,O,33.74006,-84.31877,
LARCENY-FROM VEHICLE,162870237,10/13/2016,3081 E SHADOWLAWN AVE NE,206,Buckhead Village,B,33.83903,-84.37386,
LARCENY-NON VEHICLE,162870295,10/13/2016,100 BELL ST SE ,604,Sweet Auburn,M,33.75159,-84.37926,
LARCENY-FROM VEHICLE,162870461,10/13/2016,712 MAIDEN LN NE,601,Virginia Highland,F,33.77467,-84.36327,
AGG ASSAULT,162870509,10/13/2016,1040 TILDEN ST NW,106,Knight Park/Howell Station,K,33.78338,-84.42528,
AUTO THEFT,162870605,10/13/2016,1365 EASON ST NW,105,Hunter Hills,K,33.7575,-84.4326,
LARCENY-FROM VEHICLE,162870675,10/13/2016,3242 PEACHTREE RD NE,208,Buckhead Forest,B,33.84425,-84.37311,
LARCENY-FROM VEHICLE,162870699,10/13/2016,3129 TYLERTON DR SW,409,Southwest,R,33.7012,-84.49654,
BURGLARY-RESIDENCE,162870764,10/13/2016,512A RANKIN ST NE,603,Old Fourth Ward,M,33.76736,-84.37033,
ROBBERY-PEDESTRIAN,162870782,10/13/2016,1960 PERKERSON RD SW,306,Sylvan Hills,X,33.70089,-84.4177,
LARCENY-FROM VEHICLE,162870822,10/13/2016,116 PONCE DE LEON AVE NE,505,Midtown,E,33.77248,-84.38382,
LARCENY-NON VEHICLE,162870834,10/13/2016,469 MARIETTA ST NW,504,Downtown,M,33.76564,-84.39669,
LARCENY-NON VEHICLE,162870921,10/13/2016,111 PEACHTREE ST SW,512,Downtown,M,33.75165,-84.39259,
LARCENY-FROM VEHICLE,162870937,10/13/2016,589 SEMINOLE AVE NE,602,Poncey-Highland,N,33.77047,-84.35064,
AGG ASSAULT,162870949,10/13/2016,3843 JONESBORO RD SE,313,South River Gardens,Z,33.64933,-84.36635,
LARCENY-NON VEHICLE,162871081,10/13/2016,1297 JONESBORO RD SE,305,South Atlanta,Y,33.71904,-84.38515,
LARCENY-NON VEHICLE,162871097,10/13/2016,3405 LENOX RD NE,210,Lenox,B,33.84781,-84.35997,
LARCENY-NON VEHICLE,162871140,10/13/2016,700 MARTIN L KING JR DR SW,101,Atlanta University Center,T,33.75459,-84.41062,
LARCENY-NON VEHICLE,162871165,10/13/2016,980 NORTHSIDE DR NW,501,Home Park,E,33.78106,-84.40757,
LARCENY-FROM VEHICLE,162871272,10/13/2016,200 14TH ST NE,502,Midtown,E,33.78657,-84.38092,
BURGLARY-NONRES,162871343,10/13/2016,2100 METROPOLITAN PKWY,306,Sylvan Hills,X,33.697,-84.40768,
LARCENY-NON VEHICLE,162871359,10/13/2016,236 FORSYTH ST SW,512,Downtown,M,33.74818,-84.39689,
LARCENY-FROM VEHICLE,162871397,10/13/2016,737 STOVALL BLVD NE,209,North Buckhead,B,33.86227,-84.36354,
BURGLARY-RESIDENCE,162871485,10/13/2016,1954 EAST AVE NW,110,Grove Park,J,33.78584,-84.45221,
AUTO THEFT,162871583,10/13/2016,2121 BEECHER  RD SW,406,Beecher Hills,I,33.73338,-84.45774,
LARCENY-FROM VEHICLE,162871604,10/13/2016,1519 PRYOR RD SW,307,Joyland,Y,33.71403,-84.3939,
LARCENY-FROM VEHICLE,162871620,10/13/2016,643 10TH ST NW,501,Home Park,E,33.78196,-84.40835,
LARCENY-NON VEHICLE,162871628,10/13/2016,768 MARIETTA ST NW,504,Marietta Street Artery,E,33.77331,-84.40403,
LARCENY-FROM VEHICLE,162871654,10/13/2016,2784 LAKEWOOD AVE SW,306,Sylvan Hills,X,33.697,-84.40949,
BURGLARY-RESIDENCE,162871660,10/13/2016,2464 POOLE RD SW,409,Adams Park,R,33.71904,-84.46832,
LARCENY-FROM VEHICLE,162871684,10/13/2016,1919 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.70278,-84.41017,
LARCENY-NON VEHICLE,162871694,10/13/2016,3728 ROSWELL RD NE,209,East Chastain Park,B,33.85694,-84.38229,
LARCENY-NON VEHICLE,162871783,10/13/2016,89 LUCKIE ST NW,508,Downtown,M,33.75724,-84.38934,
AUTO THEFT,162871810,10/13/2016,I-75-85 NB EXPY NE / EDGEWOOD AVE NE,510,Sweet Auburn,M,33.75437,-84.3783,
LARCENY-NON VEHICLE,162871821,10/13/2016,3400 STRATFORD RD NE,208,North Buckhead,B,33.84923,-84.36689,
ROBBERY-PEDESTRIAN,162871828,10/13/2016,2637 OLD HAPEVILLE RD SW,311,Browns Mill Park,Z,33.68213,-84.39449,
AUTO THEFT,162871829,10/13/2016,800 JOSEPH E BOONE BLVD NW,102,Vine City,L,33.76318,-84.41358,
LARCENY-FROM VEHICLE,162871857,10/13/2016,1750 COMMERCE DR NW,204,Berkeley Park,D,33.80174,-84.41093,
LARCENY-NON VEHICLE,162871890,10/13/2016,2001 JAMES JACKSON PKWY NW,203,Riverside,D,33.81063,-84.47569,
LARCENY-FROM VEHICLE,162871892,10/13/2016,1390 PIEDMONT AVE NE,502,Ansley Park,E,33.79262,-84.37376,
LARCENY-FROM VEHICLE,162871897,10/13/2016,1587 HOWELL MILL RD NW,207,Berkeley Park,D,33.79835,-84.41575,
LARCENY-NON VEHICLE,162871959,10/13/2016,888 BEECHER CT SW,404,Cascade Avenue/Road,S,33.73122,-84.44863,
LARCENY-NON VEHICLE,162871962,10/13/2016,3232 PEACHTREE RD NE,208,Buckhead Forest,B,33.84413,-84.37409,
LARCENY-NON VEHICLE,162871966,10/13/2016,2857 DIANA DR SW,311,Hammond Park,X,33.67695,-84.41172,
AUTO THEFT,162871985,10/13/2016,752 CHURCH ST NW,109,Center Hill,J,33.77575,-84.46804,
LARCENY-FROM VEHICLE,162872000,10/13/2016,832 MILDRED PL NW,109,Grove Park,J,33.77819,-84.4566,
LARCENY-NON VEHICLE,162872094,10/13/2016,650 PONCE DE LEON AVE NE @HOME DEPOT - PONCE,506,Midtown,E,33.77469,-84.36561,
LARCENY-FROM VEHICLE,162872160,10/13/2016,1080 W PEACHTREE,503,Midtown,E,33.7847,-84.38817,
BURGLARY-RESIDENCE,162872179,10/13/2016,2239 TIGER FLOWERS DR NW,108,Dixie Hills,J,33.76118,-84.46089,
LARCENY-NON VEHICLE,162872189,10/13/2016,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-NON VEHICLE,162872202,10/13/2016,2178 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70514,-84.45947,
AGG ASSAULT,162872213,10/13/2016,610 SPRING ST NW,509,Downtown,M,33.77101,-84.38895,
LARCENY-FROM VEHICLE,162872276,10/13/2016,645 CASCADE AVE SW,404,Westview,T,33.73783,-84.43553,
LARCENY-FROM VEHICLE,162872300,10/13/2016,1155 SYLVAN RD SW,301,Oakland City,S,33.72342,-84.41823,
LARCENY-FROM VEHICLE,162872301,10/13/2016,3886 PRINCETON LAKES PASS SW,414,Princeton Lakes,P,33.65944,-84.51649,
LARCENY-FROM VEHICLE,162872331,10/13/2016,4511 CAMPBELLTON RD SW,412,,P,33.69625,-84.53567,
AUTO THEFT,162872438,10/13/2016,1060 OLLIE CIR NW,105,Washington Park,K,33.76013,-84.42242,
LARCENY-FROM VEHICLE,162872577,10/13/2016,1589 PINEHURST DR SW,408,Venetian Hills,S,33.71235,-84.45245,
LARCENY-FROM VEHICLE,162872607,10/13/2016,1155 JUNIPER ST NE,503,Midtown,E,33.78584,-84.38179,
LARCENY-FROM VEHICLE,162872646,10/13/2016,964 CHARLES ALLEN DR NE,503,Midtown,E,33.78089,-84.373,
AGG ASSAULT,162872671,10/13/2016,352 ADDINGTON ST SW,405,Florida Heights,I,33.74607,-84.46222,
LARCENY-FROM VEHICLE,162872750,10/13/2016,3691 COLLIER DR NW @COLLIER PARK,114,Fairburn Heights,H,33.76968,-84.50678,
ROBBERY-COMMERCIAL,162872753,10/13/2016,3012 JONESBORO RD SE,313,South River Gardens,Z,33.67225,-84.37156,
LARCENY-FROM VEHICLE,162872781,10/13/2016,1455 MORELAND AVE SE,607,Custer/McDonough/Guice,W,33.71478,-84.35014,
AGG ASSAULT,162872783,10/13/2016,2907 3RD AVE SW,311,Hammond Park,X,33.6767,-84.40506,
AUTO THEFT,162860254,10/13/2016,2050 SYLVAN RD,306,Sylvan Hills,X,33.69852,-84.41798,
AUTO THEFT,162860336,10/12/2016,2040 SANDTOWN RD SW,409,Adams Park,R,33.71959,-84.45429,
ROBBERY-PEDESTRIAN,162860337,10/12/2016,1312 GRANT ST SE ,305,Chosewood Park,Y,33.71884,-84.37646,
LARCENY-NON VEHICLE,162860499,10/12/2016,1683 LAKEWOOD AVE SE,307,Lakewood Heights,Y,33.7083,-84.38035,
LARCENY-FROM VEHICLE,162860620,10/12/2016,276 SPRINGDALE DR NE,211,Peachtree Hills,B,33.82202,-84.3785,
ROBBERY-PEDESTRIAN,162860626,10/12/2016,2798 PEEK RD NW,112,Collier Heights,I,33.77743,-84.47815,
LARCENY-FROM VEHICLE,162860718,10/12/2016,3333 PIEDMONT RD NE,208,North Buckhead,B,33.84592,-84.37234,
LARCENY-FROM VEHICLE,162860722,10/12/2016,1011 CANTER RD NE,210,Pine Hills,B,33.84111,-84.35446,
AUTO THEFT,162860740,10/12/2016,3528 BROWNS MILL RD SE,313,Blair Villa/Poole Creek,Z,33.65892,-84.38569,
LARCENY-FROM VEHICLE,162860797,10/12/2016,838 OAK ST SW,401,West End,T,33.74057,-84.41614,
AUTO THEFT,162860864,10/12/2016,510 CASANOVA STREET SE,305,Chosewood Park,Y,33.71641,-84.3712,
LARCENY-FROM VEHICLE,162860896,10/12/2016,2798 PEEK RD NW,112,Collier Heights,I,33.77743,-84.47815,
ROBBERY-RESIDENCE,162860933,10/12/2016,320 FAIRBURN RD SW,407,Fairburn Mays,H,33.7451,-84.50858,
LARCENY-NON VEHICLE,162860979,10/12/2016,50 MOUNT ZION RD SW,312,Glenrose Heights,Z,33.67273,-84.39067,
LARCENY-NON VEHICLE,162860986,10/12/2016,964 WELCH ST SE,607,Custer/McDonough/Guice,W,33.70819,-84.35733,
LARCENY-FROM VEHICLE,162861008,10/12/2016,520 FLAT SHOALS AVE SE,612,East Atlanta,W,33.74003,-84.345,
BURGLARY-NONRES,162861042,10/12/2016,1340 ANIWAKA AVE SW,408,Venetian Hills,S,33.71889,-84.44081,
LARCENY-FROM VEHICLE,162861112,10/12/2016,3755 ATLANTA INDUSTRIAL PKWY NW,114,Atlanta Industrial Park,G,33.80368,-84.49475,
BURGLARY-RESIDENCE,162861205,10/12/2016,3186 W MANOR CIR SW,406,West Manor,I,33.73655,-84.49125,
BURGLARY-RESIDENCE,162861287,10/12/2016,309 SKIPPER PL NW,112,Collier Heights,I,33.7825,-84.49241,
LARCENY-FROM VEHICLE,162861322,10/12/2016,999 PEACHTREE ST NE,503,Midtown,E,33.78111,-84.3837,
AUTO THEFT,162861388,10/12/2016,391 17TH ST NW,501,Atlantic Station,E,33.79146,-84.40053,
LARCENY-FROM VEHICLE,162861437,10/12/2016,2900 PHARR COURT SOUTH NW,206,Peachtree Heights West,B,33.83477,-84.38598,
BURGLARY-RESIDENCE,162861547,10/12/2016,4732 TALL PINES DR NW,202,Chastain Park,A,33.88424,-84.39284,
LARCENY-NON VEHICLE,162861591,10/12/2016,2285 METROPOLITAN PKWY SW,309,Perkerson,X,33.69195,-84.4086,
LARCENY-FROM VEHICLE,162861606,10/12/2016,950 W PEACHTREE ST NW ,503,Midtown,E,33.78014,-84.38747,
BURGLARY-RESIDENCE,162861615,10/12/2016,2242 MOUNT PARAN RD NW,201,Pleasant Hill,A,33.8578,-84.43839,
ROBBERY-PEDESTRIAN,162861640,10/12/2016,395 PIEDMONT AVE NE @Multiple,603,Old Fourth Ward,M,33.76501,-84.38137,
LARCENY-FROM VEHICLE,162861644,10/12/2016,2151 PEACHTREE RD NE,207,,E,33.8131,-84.39217,
LARCENY-FROM VEHICLE,162861653,10/12/2016,3180 ARDLEY RD SW,406,East Ardley Road,I,33.72864,-84.49232,
LARCENY-FROM VEHICLE,162861688,10/12/2016,3400 ATLANTA INDUSTRIAL PKWY NW,114,Atlanta Industrial Park,G,33.79375,-84.49584,
BURGLARY-RESIDENCE,162861702,10/12/2016,165 STAFFORD ST NW,105,Hunter Hills,K,33.75947,-84.425,
LARCENY-FROM VEHICLE,162861708,10/12/2016,3073 PIEDMONT RD NE,211,Peachtree Park,B,33.83939,-84.36876,
LARCENY-FROM VEHICLE,162861793,10/12/2016,204 MOURY AVE SW,305,The Villages at Carver,Y,33.71564,-84.39256,
LARCENY-FROM VEHICLE,162861794,10/12/2016,2115 PIEDMONT RD NE @SQUIRE INN MOTEL NE,212,Morningside/Lenox Park,F,33.81235,-84.36578,
LARCENY-NON VEHICLE,162861819,10/12/2016,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-FROM VEHICLE,162861856,10/12/2016,3108 RENAISSANCE WAY NE,603,Old Fourth Ward,M,33.7662,-84.3784,
LARCENY-NON VEHICLE,162861861,10/12/2016,791 CELESTE LN SW,407,Mays,H,33.74105,-84.50682,
LARCENY-NON VEHICLE,162861871,10/12/2016,171 AUBURN AVE NE,510,Downtown,M,33.75546,-84.38185,
LARCENY-FROM VEHICLE,162861877,10/12/2016,21 ELLIS ST NE,510,Downtown,M,33.75833,-84.38681,
LARCENY-FROM VEHICLE,162861904,10/12/2016,2166 MACON DR SW,310,Polar Rock,Z,33.69554,-84.38954,
ROBBERY-PEDESTRIAN,162861918,10/12/2016,221 CLEVELAND AVE SW,310,Browns Mill Park,Z,33.68143,-84.39669,
LARCENY-FROM VEHICLE,162861926,10/12/2016,1001 PONCE DE LEON AVE NE @PUBLIX - PONCE,602,Poncey-Highland,N,33.7734,-84.35467,
BURGLARY-RESIDENCE,162861931,10/12/2016,2108 MCKINLEY RD NW,205,Springlake,C,33.81304,-84.41193,
BURGLARY-RESIDENCE,162861964,10/12/2016,760 CONSTITUTION RD SE,308,Norwood Manor,Z,33.69387,-84.36489,
LARCENY-FROM VEHICLE,162861978,10/12/2016,3450 BROWNS MILL RD SE,313,Blair Villa/Poole Creek,Z,33.66108,-84.38408,
ROBBERY-PEDESTRIAN,162861990,10/12/2016,329 14TH ST,501,Home Park,E,33.78635,-84.39797,
LARCENY-NON VEHICLE,162861996,10/12/2016,61 NORTH AVE NW @THE VARSITY,505,Midtown,E,33.77133,-84.38942,
LARCENY-FROM VEHICLE,162862001,10/12/2016,3435 LENOX RD NE,210,Lenox,B,33.84878,-84.36001,
LARCENY-FROM VEHICLE,162862030,10/12/2016,4245 E CONWAY DR NW,202,Chastain Park,A,33.87244,-84.40775,
LARCENY-FROM VEHICLE,162862045,10/12/2016,1175 ROXBORO POINTE NE,210,Pine Hills,B,33.83644,-84.34996,
LARCENY-FROM VEHICLE,162862089,10/12/2016,360 MARIETTA ST NW,507,Downtown,M,33.76269,-84.39702,
LARCENY-FROM VEHICLE,162862099,10/12/2016,881 PEACHTREE ST NE,505,Midtown,E,33.77866,-84.38386,
AUTO THEFT,162862114,10/12/2016,2855 RIDGEWOOD RD NW,201,Paces,A,33.83287,-84.44824,
LARCENY-NON VEHICLE,162862167,10/12/2016,950 W PEACHTREE ST NW @PUBLIX - W PEACHTREE,503,Midtown,E,33.78014,-84.38747,
LARCENY-NON VEHICLE,162862214,10/12/2016,142 MANGUM ST SW,507,Castleberry Hill,M,33.75073,-84.39925,
AUTO THEFT,162862217,10/12/2016,3200 STONE RD SW @WINDJAMMER APTS,411,Greenbriar,R,33.66917,-84.49503,
LARCENY-NON VEHICLE,162862282,10/12/2016,2539 PIEDMONT RD NE @TARGET - PIEDMONT,211,Lindbergh/Morosgo,B,33.82403,-84.36328,
LARCENY-FROM VEHICLE,162862309,10/12/2016,3500 PEACHTREE RD NE @PHIPPS PLAZA,208,North Buckhead,B,33.85252,-84.36116,
LARCENY-NON VEHICLE,162862328,10/12/2016,590 W PEACHTREE ST NW,509,Downtown,M,33.7702,-84.38754,
