UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
AUTO THEFT,163480872,12/13/2016,3465 NORTHSIDE PKWY NW,202,Randall Mill,A,33.84958,-84.42962,
LARCENY-NON VEHICLE,163480901,12/13/2016,217 WASHINGTON MANOR DR NW,105,Washington Park,K,33.76185,-84.42389,
LARCENY-FROM VEHICLE,163480967,12/13/2016,2745 OLD HAPEVILLE RD SW,311,Glenrose Heights,Z,33.67992,-84.39348,
BURGLARY-RESIDENCE,163480980,12/13/2016,741 MOROSGO DR NE,211,Lindbergh/Morosgo,B,33.82296,-84.36346,
LARCENY-NON VEHICLE,163481008,12/13/2016,1270 ELIZABETH AVE SW,403,Venetian Hills,S,33.72032,-84.43527,
LARCENY-FROM VEHICLE,163481015,12/13/2016,4475 ROSWELL RD NE,209,North Buckhead,B,33.87728,-84.37949,
AGG ASSAULT,163481087,12/13/2016,2800 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75431,-84.4793,
LARCENY-NON VEHICLE,163481128,12/13/2016,1080 W PEACHTREE ST NW,503,Midtown,E,33.78483,-84.38793,
LARCENY-NON VEHICLE,163481151,12/13/2016,1993 BENT CREEK WAY SW,410,Campbellton Road,R,33.70084,-84.46568,
AUTO THEFT,163481166,12/13/2016,970 BURNS DR SW,306,Sylvan Hills,X,33.71171,-84.41995,
BURGLARY-RESIDENCE,163481181,12/13/2016,475 VALLEY GREEN DR NE,209,North Buckhead,B,33.87547,-84.37233,
BURGLARY-RESIDENCE,163481184,12/13/2016,507 BISHOP ST NW,207,Loring Heights,E,33.79231,-84.40486,
LARCENY-NON VEHICLE,163481236,12/13/2016,2685 METROPOLITAN PKWY,309,Perkerson,X,33.68274,-84.40902,
BURGLARY-RESIDENCE,163481253,12/13/2016,1035 NATHAM DR SE,308,Rebel Valley Forest,Z,33.68848,-84.35663,
AUTO THEFT,163481344,12/13/2016,1700 MONROE DR NE @KROGER - MONROE,213,Piedmont Heights,F,33.80049,-84.37305,
LARCENY-NON VEHICLE,163481472,12/13/2016,2101 MARSHALLS LN SE,612,East Atlanta,W,33.72925,-84.32593,
LARCENY-NON VEHICLE,163481506,12/13/2016,800 GLENWOOD AVE SE,605,Grant Park,W,33.74234,-84.36002,
LARCENY-FROM VEHICLE,163481514,12/13/2016,180 HARRIETT ST SE,305,South Atlanta,Y,33.71601,-84.38265,
BURGLARY-RESIDENCE,163481538,12/13/2016,500 NORTHSIDE CIR NW,207,Loring Heights,E,33.79724,-84.40668,
BURGLARY-RESIDENCE,163481540,12/13/2016,511 IVY PRESERVE CT NE,209,North Buckhead,B,33.85831,-84.37037,
LARCENY-NON VEHICLE,163481556,12/13/2016,2539 PIEDMONT RD NE @TARGET - PIEDMONT,211,Lindbergh/Morosgo,B,33.82403,-84.36328,
AUTO THEFT,163481572,12/13/2016,3600 PIEDMONT RD NE,208,Buckhead Forest,B,33.85211,-84.38044,
AGG ASSAULT,163481574,12/13/2016,2178 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70514,-84.45947,
LARCENY-FROM VEHICLE,163481603,12/13/2016,1587 HOWELL MILL RD,207,Berkeley Park,D,33.79835,-84.41575,
BURGLARY-RESIDENCE,163481621,12/13/2016,541 CHATEAUGAY LN NE,209,North Buckhead,B,33.8707,-84.37022,
LARCENY-FROM VEHICLE,163481630,12/13/2016,660 PROVIDENCE PL SW,407,Mays,H,33.74206,-84.50448,
LARCENY-FROM VEHICLE,163481659,12/13/2016,391 17TH ST NW,501,Atlantic Station,E,33.79146,-84.40053,
LARCENY-NON VEHICLE,163481704,12/13/2016,659 PEACHTREE ST NE @GEORGIAN TERRACE,505,Midtown,E,33.77258,-84.38449,
LARCENY-NON VEHICLE,163481872,12/13/2016,650 GLEN IRIS DR,603,Old Fourth Ward,M,33.7722,-84.36797,
ROBBERY-PEDESTRIAN,163482011,12/13/2016,1700 NORTHSIDE DR NW,207,Berkeley Park,D,33.80077,-84.40869,
LARCENY-FROM VEHICLE,163482072,12/13/2016,357 EDGEWOOD AVE SE,604,Sweet Auburn,M,33.75417,-84.37595,
AUTO THEFT,163482124,12/13/2016,2968 METROPOLITAN PKWY SW,311,Hammond Park,X,33.67413,-84.40803,
LARCENY-FROM VEHICLE,163482129,12/13/2016,1350 SPRING ST NW,502,Midtown,E,33.79153,-84.38993,
BURGLARY-RESIDENCE,163482191,12/13/2016,836 LAURELMONT DR SW,406,Green Forest Acres,I,33.73267,-84.49259,
AUTO THEFT,163482212,12/13/2016,820 W MARIETTA ST NW,103,English Avenue,L,33.78045,-84.41554,
AGG ASSAULT,163482265,12/13/2016,2841 WATERS RD SW,311,Glenrose Heights,Z,33.67709,-84.39466,
LARCENY-NON VEHICLE,163482309,12/13/2016,3393 PEACHTREE RD NE @Multiple,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,163482335,12/13/2016,1380 ATLANTIC DR NW,501,Atlantic Station,E,33.79282,-84.39779,
LARCENY-NON VEHICLE,163482391,12/13/2016,2615 DONALD LEE HOLLOWELL PKWY NW,109,Center Hill,J,33.7762,-84.47236,
LARCENY-FROM VEHICLE,163482459,12/13/2016,600 PONCE DE LEON AVE NE,506,Midtown,E,33.77376,-84.36722,
LARCENY-NON VEHICLE,163482501,12/13/2016,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
LARCENY-FROM VEHICLE,163482546,12/13/2016,3179 PEACHTREE DR NE,211,Peachtree Park,B,33.84157,-84.36284,
LARCENY-NON VEHICLE,163482564,12/13/2016,2420 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82098,-84.3685,
AUTO THEFT,163482573,12/13/2016,3270 WELLINGTON WALK SW,414,Princeton Lakes,P,33.6608,-84.51578,
LARCENY-NON VEHICLE,163482591,12/13/2016,260 BUCKHEAD AVE NE,206,Buckhead Village,B,33.83838,-84.37948,
LARCENY-FROM VEHICLE,163482785,12/13/2016,765 MCDANIEL ST SW,302,Pittsburgh,V,33.73396,-84.40177,
LARCENY-FROM VEHICLE,163482798,12/13/2016,500 10TH ST NE @BELTLINE BUSINESS,502,,E,33.78223,-84.36922,
BURGLARY-RESIDENCE,163482803,12/13/2016,2271 ABNER PL NW,110,Carver Hills,G,33.8025,-84.46209,
LARCENY-FROM VEHICLE,163482821,12/13/2016,1600 ELLSWORTH INDUSTRIAL BLVD NW,203,Blandtown,D,33.79826,-84.42811,
LARCENY-NON VEHICLE,163482838,12/13/2016,188 14TH ST NE @COLONY SQUARE,502,Midtown,E,33.78663,-84.38139,
LARCENY-NON VEHICLE,163482845,12/13/2016,121 BAKER ST NW,508,Downtown,M,33.7626,-84.39287,
LARCENY-FROM VEHICLE,163482853,12/13/2016,20 WADDELL ST NE,602,Inman Park,N,33.75425,-84.36291,
LARCENY-FROM VEHICLE,163482864,12/13/2016,2345 CHESHIRE BRIDGE,212,Lindridge/Martin Manor,F,33.81843,-84.35165,
LARCENY-NON VEHICLE,163482873,12/13/2016,3393 PEACHTREE RD NE ,210,Lenox,B,33.84676,-84.36212,
LARCENY-FROM VEHICLE,163482901,12/13/2016,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
LARCENY-FROM VEHICLE,163482905,12/13/2016,1600 ELLSWORTH INDUSTRIAL BLVD NW,203,Blandtown,D,33.79826,-84.42811,
LARCENY-FROM VEHICLE,163482927,12/13/2016,1687 HOWELL MILL RD NW,207,Berkeley Park,D,33.80017,-84.41586,
LARCENY-NON VEHICLE,163482931,12/13/2016,989 FERN AVE SE,304,Peoplestown,V,33.72749,-84.38526,
LARCENY-FROM VEHICLE,163482946,12/13/2016,687 KENNESAW AVE NE,603,Old Fourth Ward,M,33.7729,-84.36965,
BURGLARY-RESIDENCE,163482960,12/13/2016,2172 MACON DR SW,310,Polar Rock,Z,33.69499,-84.38958,
BURGLARY-RESIDENCE,163482966,12/13/2016,1131 AUDUBON CIR SW,406,Audobon Forest,I,33.72464,-84.47243,
LARCENY-NON VEHICLE,163483006,12/13/2016,1350 THURGOOD ST SW,104,Mozley Park,K,33.75272,-84.43176,
LARCENY-FROM VEHICLE,163483046,12/13/2016,3755 CARMIA DR SW;,414,Princeton Lakes,P,33.65571,-84.50908,
LARCENY-NON VEHICLE,163488003,12/13/2016,6234 SPINE RD,706,,,33.64184,-84.4477,
LARCENY-NON VEHICLE,163488076,12/13/2016,7700 SPINE RD SE,703,,,33.63959,-84.44195,
AUTO THEFT,163472268,12/13/2016,595 RALPH D ABERNATHY BLVD SW,303,Pittsburgh,V,33.73796,-84.40707,
HOMICIDE,163480529110,12/13/2016,555 WHITEHALL ST SW,303,Mechanicsville,V,33.74297,-84.40628,
HOMICIDE,163472509109,12/12/2016,675 METROPOLITAN PKWY SW,301,Adair Park,V,33.73653,-84.41018,
LARCENY-NON VEHICLE,163472303,12/12/2016,2452 MOROSGO WAY NE,211,Lindbergh/Morosgo,B,33.82295,-84.36559,
AGG ASSAULT,163472345,12/12/2016,1459 OAKLAND DR SW,403,Oakland City,S,33.71516,-84.42781,
LARCENY-FROM VEHICLE,163472353,12/12/2016,1425 PIEDMONT AVE NE,502,Midtown,E,33.79328,-84.37235,
LARCENY-NON VEHICLE,163472368,12/12/2016,3330 PIEDMONT RD NE,208,Buckhead Forest,B,33.84444,-84.37187,
LARCENY-NON VEHICLE,163472398,12/12/2016,625 PIEDMONT AVE NE,505,Midtown,E,33.77178,-84.38174,
LARCENY-NON VEHICLE,163472407,12/12/2016,675 GREENWOOD AVE NE,601,Virginia Highland,F,33.77664,-84.36496,
LARCENY-FROM VEHICLE,163472431,12/12/2016,4472 CAMPBELLTON RD SW,413,Elmco Estates,P,33.69572,-84.53464,
LARCENY-NON VEHICLE,163472441,12/12/2016,96 ALABAMA ST SW,511,Downtown,M,33.75281,-84.391,
LARCENY-FROM VEHICLE,163472447,12/12/2016,950 CHARLES ALLEN DR NE,503,Midtown,E,33.78039,-84.37292,
BURGLARY-RESIDENCE,163472521,12/12/2016,400 CENTRAL PARK PL NE,603,Old Fourth Ward,M,33.76522,-84.37805,
LARCENY-FROM VEHICLE,163472577,12/12/2016,CAMP CREEK PKWY SW / CARMIA DR SW,414,Princeton Lakes,P,33.65488,-84.51022,
AUTO THEFT,163472589,12/12/2016,761 SIDNEY MARCUS BLVD NE @QUICK TRIP - SIDNEY,211,Lindbergh/Morosgo,B,33.82545,-84.36218,
LARCENY-NON VEHICLE,163472613,12/12/2016,1001 PONCE DE LEON AVE NE @PUBLIX - PONCE,602,Poncey-Highland,N,33.7734,-84.35467,
LARCENY-NON VEHICLE,163472659,12/12/2016,304 GLENN ST SW,303,Mechanicsville,V,33.73797,-84.39772,
BURGLARY-RESIDENCE,163472667,12/12/2016,1058 OGLETHORPE AVE SW,401,West End,T,33.7357,-84.42229,
LARCENY-FROM VEHICLE,163472668,12/12/2016,764 MIAMI CIR NE,211,Lindbergh/Morosgo,B,33.83188,-84.36198,
LARCENY-FROM VEHICLE,163472671,12/12/2016,540 PHARR RD NE,206,Buckhead Village,B,33.83743,-84.37006,
AUTO THEFT,163472695,12/12/2016,156 FORSYTH ST SW,512,Downtown,M,33.75017,-84.39515,
LARCENY-FROM VEHICLE,163472712,12/12/2016,2591 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82494,-84.36684,
LARCENY-FROM VEHICLE,163472718,12/12/2016,2095 METROPOLITAN PKWY SW,305,Sylvan Hills,X,33.69753,-84.4084,
LARCENY-FROM VEHICLE,163472729,12/12/2016,465 SAWTELL AVE SE,307,Lakewood Heights,Y,33.70758,-84.36995,
LARCENY-FROM VEHICLE,163472748,12/12/2016,1790 HOWELL MILL RD,204,Wildwood (NPU-C),C,33.80538,-84.41323,
LARCENY-NON VEHICLE,163478046,12/12/2016,6000 SOUTH TERMINAL PARKWAY,706,,,33.64184,-84.4477,
LARCENY-FROM VEHICLE,163470059,12/12/2016,942 PEACHTREE ST NE,503,Midtown,E,33.78043,-84.38456,
LARCENY-FROM VEHICLE,163470061,12/12/2016,1544 PIEDMONT AVE NE,213,Piedmont Heights,F,33.79668,-84.36951,
LARCENY-FROM VEHICLE,163470126,12/12/2016,925 BOWEN ST NW,207,Berkeley Park,D,33.79722,-84.41797,
LARCENY-NON VEHICLE,163470241,12/12/2016,ELLSWORTH INDUSTRIAL BLVD NW / HUFF RD NW,203,Blandtown,D,33.7889,-84.42636,
AGG ASSAULT,163470265,12/12/2016,259 RICHARDSON ST SW,303,Mechanicsville,V,33.74116,-84.39741,
BURGLARY-RESIDENCE,163470283,12/12/2016,1021 FLAMINGO DR SW,406,Audobon Forest,I,33.72665,-84.46868,
AUTO THEFT,163470350,12/12/2016,3701 DOVER BLVD SW,407,Wisteria Gardens,H,33.75403,-84.50885,
BURGLARY-NONRES,163470360,12/12/2016,3050 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75237,-84.48653,
AUTO THEFT,163470431,12/12/2016,1929 HOSEA L WILLIAMS DR SE,610,Kirkwood,O,33.75219,-84.32458,
LARCENY-NON VEHICLE,163470434,12/12/2016,1388 JOSEPH E BOONE BLVD NW,105,Hunter Hills,K,33.7633,-84.43337,
BURGLARY-NONRES,163470485,12/12/2016,3886 PRINCETON LAKES PKWY,414,Princeton Lakes,P,33.66112,-84.51344,
AUTO THEFT,163470526,12/12/2016,3963 KENNER DR SW,407,Adamsville,H,33.75667,-84.50839,
BURGLARY-RESIDENCE,163470578,12/12/2016,3377 LAKE VALLEY RD NW,111,Adamsville,H,33.7646,-84.49857,
LARCENY-NON VEHICLE,163470579,12/12/2016,1960 PINEDALE DR NW,107,Grove Park,J,33.76569,-84.45116,
LARCENY-NON VEHICLE,163470609,12/12/2016,2061 PEACHTREE RD NE,207,,E,33.81127,-84.39181,
LARCENY-FROM VEHICLE,163470612,12/12/2016,226 COURTLAND ST NE,509,Downtown,M,33.76051,-84.38429,
LARCENY-FROM VEHICLE,163470624,12/12/2016,245 AMAL DR SW,307,Betmar LaVilla,Y,33.70612,-84.39573,
LARCENY-FROM VEHICLE,163470636,12/12/2016,835 OGLETHORPE AVE SW,401,West End,T,33.73592,-84.41564,
AUTO THEFT,163470676,12/12/2016,442 SCHOOL DR SE,312,Orchard Knob,Z,33.67245,-84.37509,
BURGLARY-RESIDENCE,163470745,12/12/2016,188 14TH ST NE,502,Midtown,E,33.78657,-84.3812,
AUTO THEFT,163470758,12/12/2016,898 BEECHER ST SW,401,West End,T,33.7332,-84.41722,
LARCENY-NON VEHICLE,163470769,12/12/2016,1835 MACARTHUR BLVD NW,203,Bolton,D,33.81405,-84.44819,
LARCENY-FROM VEHICLE,163470836,12/12/2016,1186 HOLLY ST NW,501,Home Park,E,33.78714,-84.39604,
LARCENY-NON VEHICLE,163470839,12/12/2016,350 BOULEVARD SE,606,Grant Park,W,33.74492,-84.36736,
BURGLARY-RESIDENCE,163470854,12/12/2016,1212 JAMES JACKSON PKWY NW,113,Monroe Heights,G,33.79333,-84.47416,
LARCENY-NON VEHICLE,163471040,12/12/2016,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
AUTO THEFT,163471058,12/12/2016,823 MAGNA CARTA DR NW,112,Collier Heights,I,33.77614,-84.48182,
AUTO THEFT,163471107,12/12/2016,2376 BURROUGHS AVE SE,310,Lakewood,Z,33.68952,-84.37102,
LARCENY-NON VEHICLE,163471108,12/12/2016,3755 CARMIA DR SW,414,Princeton Lakes,P,33.65571,-84.50908,
LARCENY-NON VEHICLE,163471128,12/12/2016,747 CASCADE AVE SW,404,Westview,T,33.73499,-84.43699,
BURGLARY-RESIDENCE,163471201,12/12/2016,610 WESLEY DR NW,205,Memorial Park,C,33.81892,-84.40793,
AUTO THEFT,163471214,12/12/2016,2763 GRAND AVE SW,311,Hammond Park,X,33.67948,-84.4004,
LARCENY-NON VEHICLE,163471247,12/12/2016,2444 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82224,-84.36772,
ROBBERY-PEDESTRIAN,163471299,12/12/2016,3030 CONTINENTAL COLONY PKWY SW,411,Greenbriar,R,33.68271,-84.49327,
LARCENY-FROM VEHICLE,163471309,12/12/2016,2161 MORELAND AVE SE,308,Norwood Manor,Z,33.69498,-84.35195,
AUTO THEFT,163471318,12/12/2016,1455 PARK AVE SE,305,Chosewood Park,Y,33.71461,-84.37026,
LARCENY-FROM VEHICLE,163471324,12/12/2016,2974 HARDMAN CT NE,206,Garden Hills,B,33.83612,-84.37085,
LARCENY-NON VEHICLE,163471338,12/12/2016,231 18TH ST NW,501,Atlantic Station,E,33.79275,-84.39544,
BURGLARY-NONRES,163471374,12/12/2016,420 MCDONOUGH BLVD SE,305,Chosewood Park,Y,33.71436,-84.3741,
AUTO THEFT,163471394,12/12/2016,25 SOUTHSIDE INDUSTRIAL PKWY SE,313,Blair Villa/Poole Creek,Z,33.64992,-84.3885,
BURGLARY-RESIDENCE,163471407,12/12/2016,900 CLEARVUE TER SW,404,Cascade Avenue/Road,S,33.7307,-84.44609,
ROBBERY-COMMERCIAL,163471457,12/12/2016,2132 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70577,-84.45812,
BURGLARY-RESIDENCE,163471470,12/12/2016,2125 JOSEPH E BOONE BLVD NW @COLLIER HEIGHTS APT,108,Center Hill,J,33.76565,-84.45862,
AGG ASSAULT,163471523,12/12/2016,2783 GRAND AVE SW,311,Hammond Park,X,33.67888,-84.40042,
AUTO THEFT,163471550,12/12/2016,49 BOULEVARD SE,604,Sweet Auburn,M,33.75275,-84.37186,
LARCENY-NON VEHICLE,163471578,12/12/2016,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,163471652,12/12/2016,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,163471711,12/12/2016,982 MEMORIAL DR SE,606,Reynoldstown,N,33.74677,-84.35517,
LARCENY-FROM VEHICLE,163471715,12/12/2016,346 TED TURNER DR NW,508,Downtown,M,33.76411,-84.38909,
LARCENY-FROM VEHICLE,163471811,12/12/2016,1795 PEACHTREE ST NE,207,Brookwood Hills,E,33.8038,-84.39255,
BURGLARY-RESIDENCE,163471834,12/12/2016,1881 CAMPBELLTON RD SW,408,Venetian Hills,S,33.70905,-84.45103,
RAPE,163471869,12/12/2016,200 EDGEWOOD AVE NE,510,Downtown,M,33.75479,-84.38102,
LARCENY-FROM VEHICLE,163471882,12/12/2016,840 MARIETTA ST NW,504,Marietta Street Artery,E,33.77522,-84.40691,
LARCENY-FROM VEHICLE,163471917,12/12/2016,3004 PIEDMONT RD NE,206,Garden Hills,B,33.83665,-84.36838,
BURGLARY-NONRES,163471928,12/12/2016,2519 CHANTILLY DR NE,212,Lindridge/Martin Manor,F,33.82369,-84.35056,
LARCENY-FROM VEHICLE,163471989,12/12/2016,3500 PEACHTREE RD NE @PHIPPS PLAZA,208,North Buckhead,B,33.85302,-84.36278,
AGG ASSAULT,163472060,12/12/2016,2500 CENTER ST NW @ETHERIDGE COURT APT,113,Carey Park,G,33.79088,-84.4723,
LARCENY-NON VEHICLE,163472069,12/12/2016,225 BAKER ST NW,508,Downtown,M,33.76274,-84.39443,
LARCENY-NON VEHICLE,163472094,12/12/2016,1270 W PEACHTREE ST NW,502,Midtown,E,33.7892,-84.38789,
LARCENY-FROM VEHICLE,163472174,12/12/2016,690 MIAMI CIR NE,211,Lindbergh/Morosgo,B,33.82978,-84.3647,
LARCENY-NON VEHICLE,163472180,12/12/2016,1265 CAROLINE ST NE,609,Edgewood,O,33.75789,-84.34741,
AUTO THEFT,163472181,12/12/2016,1150 ASTOR AVE SW,306,Sylvan Hills,X,33.70137,-84.42678,
BURGLARY-RESIDENCE,163472211,12/12/2016,835 CASCADE KNOLLS DR SW,412,Midwest Cascade,Q,33.73135,-84.53474,
AUTO THEFT,163472232,12/12/2016,178 MOURY AVE SW,305,The Villages at Carver,Y,33.71347,-84.39079,
LARCENY-FROM VEHICLE,163460038,12/11/2016,760 W ASHLAND AVE NE,602,Inman Park,N,33.75841,-84.36249,
AUTO THEFT,163460074,12/11/2016,1600 ELLSWORTH INDUSTRIAL BLVD NW,203,Blandtown,D,33.79826,-84.42811,
ROBBERY-PEDESTRIAN,163460239,12/11/2016,729 MARTIN ST SE,304,Summerhill,V,33.73468,-84.38434,
ROBBERY-RESIDENCE,163460296,12/11/2016,2124 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.81343,-84.35438,
LARCENY-FROM VEHICLE,163460429,12/11/2016,241 FORSYTH ST SW @MAGIC CITY,512,Downtown,M,33.74827,-84.39732,
LARCENY-FROM VEHICLE,163460431,12/11/2016,255 TRINITY AVE SW,512,Downtown,M,33.75082,-84.39623,
AGG ASSAULT,163460471,12/11/2016,1572 PIEDMONT AVE NE,213,Piedmont Heights,F,33.79745,-84.369,
LARCENY-NON VEHICLE,163460476,12/11/2016,2025 PEACHTREE RD NE,207,,E,33.80958,-84.39294,
ROBBERY-PEDESTRIAN,163460497,12/11/2016,1239 FOWLER ST NW,501,Home Park,E,33.78873,-84.39325,
LARCENY-FROM VEHICLE,163460537,12/11/2016,1392 MARION WALK SE,607,Benteen Park,W,33.71446,-84.36398,
LARCENY-NON VEHICLE,163460579,12/11/2016,3566 PIEDMONT RD NE,208,Buckhead Forest,B,33.85134,-84.37963,
LARCENY-FROM VEHICLE,163460655,12/11/2016,830 WARNER ST SW,301,Oakland City,S,33.72404,-84.41509,
AGG ASSAULT,163460681,12/11/2016,845 FLAT SHOALS AVE SE,612,East Atlanta,W,33.73085,-84.33698,
LARCENY-FROM VEHICLE,163460711,12/11/2016,1638 PINEHURST DR SW,408,Venetian Hills,S,33.71105,-84.45152,
AUTO THEFT,163460733,12/11/2016,345 AUTUMN LN SW,405,Florida Heights,I,33.74634,-84.4599,
AUTO THEFT,163460771,12/11/2016,682 CEDAR AVE NW,109,Center Hill,J,33.76938,-84.46565,
LARCENY-FROM VEHICLE,163460807,12/11/2016,466 MULBERRY ROW SE,312,Glenrose Heights,Z,33.66501,-84.38221,
AGG ASSAULT,163460809,12/11/2016,800 W MARIETTA ST NW,103,English Avenue,L,33.78022,-84.41514,
LARCENY-FROM VEHICLE,163460830,12/11/2016,660 RALPH MCGILL BLVD NE,603,Old Fourth Ward,M,33.77067,-84.38023,
LARCENY-FROM VEHICLE,163460891,12/11/2016,887 WEST MARIETTA ST,103,English Avenue,L,33.78117,-84.4148,
AGG ASSAULT,163460911,12/11/2016,1935 ALISON CT SW,410,Fort Valley,R,33.70055,-84.45149,
LARCENY-FROM VEHICLE,163460982,12/11/2016,3381 GREENBRIAR PKWY SW,413,,P,33.68403,-84.50216,
LARCENY-FROM VEHICLE,163460985,12/11/2016,570 SPRING ST NW,509,Downtown,M,33.77028,-84.38939,
LARCENY-FROM VEHICLE,163461045,12/11/2016,2640 BENJAMIN E MAYS DR SW,406,Audobon Forest,I,33.727,-84.47455,
LARCENY-FROM VEHICLE,163461108,12/11/2016,480 JOHN WESLEY DOBBS AVE NE,604,Old Fourth Ward,M,33.75961,-84.37127,
AUTO THEFT,163461120,12/11/2016,1200 GLENWOOD AVE SE,612,East Atlanta,W,33.74026,-84.34831,
LARCENY-NON VEHICLE,163461148,12/11/2016,1205 CAROLINE ST NE,609,Edgewood,O,33.75598,-84.34888,
LARCENY-FROM VEHICLE,163461183,12/11/2016,1225 EUCLID AVE NE,608,Candler Park,N,33.76628,-84.34777,
ROBBERY-PEDESTRIAN,163461189,12/11/2016,1680 WESTVIEW DR ,404,,I,33.74641,-84.44218,
LARCENY-FROM VEHICLE,163461220,12/11/2016,95 MARTIN L KING JR DR SW,511,Downtown,M,33.75161,-84.39112,
LARCENY-FROM VEHICLE,163461240,12/11/2016,140 MOUNT ZION RD SE,312,Glenrose Heights,Z,33.67287,-84.38483,
LARCENY-FROM VEHICLE,163461250,12/11/2016,800 SIDNEY MARCUS BLVD NE,211,Lindbergh/Morosgo,B,33.82674,-84.36131,
RAPE,163461296,12/11/2016,2960 PIEDMONT RD,206,Garden Hills,B,33.83511,-84.3685,
AGG ASSAULT,163461304,12/11/2016,1414 LANSING ST SE,305,South Atlanta,Y,33.71605,-84.38464,
BURGLARY-RESIDENCE,163461328,12/11/2016,1000 PEACHTREE PARK DR NE,207,,E,33.81353,-84.38943,
LARCENY-FROM VEHICLE,163461345,12/11/2016,35 LAFAYETTE DR NE,502,Ansley Park,E,33.78983,-84.38151,
LARCENY-FROM VEHICLE,163461351,12/11/2016,590 CASCADE AVE SW @KROGER - CASCADE,402,West End,T,33.73812,-84.43276,
BURGLARY-RESIDENCE,163461356,12/11/2016,2865 LENOX RD NE,210,Pine Hills,B,33.83233,-84.35663,
LARCENY-FROM VEHICLE,163461359,12/11/2016,941 VIOLET ST,304,Lakewood Heights,Y,33.7085,-84.38423,
LARCENY-NON VEHICLE,163461362,12/11/2016,2539 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82403,-84.36328,
LARCENY-FROM VEHICLE,163461363,12/11/2016,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,163461398,12/11/2016,190 MARIETTA STREET,507,Downtown,M,33.75757,-84.39487,
LARCENY-FROM VEHICLE,163461421,12/11/2016,655 HIGHLAND AVE NE,604,Old Fourth Ward,M,33.76094,-84.36599,
AGG ASSAULT,163461508,12/11/2016,950 GARIBALDI ST SW ,302,Pittsburgh,V,33.72777,-84.398,
LARCENY-NON VEHICLE,163461520,12/11/2016,1982 SAND DOLLAR CT SW,412,Sandlewood Estates,P,33.70175,-84.54167,
LARCENY-FROM VEHICLE,163461524,12/11/2016,768 Marietta St NW,504,Marietta Street Artery,E,33.77331,-84.40403,
AUTO THEFT,163461619,12/11/2016,1630 NORTHSIDE DR NW,207,Berkeley Park,D,33.79941,-84.40819,
LARCENY-NON VEHICLE,163461628,12/11/2016,880 MARTIN L KING JR DR SW,101,Atlanta University Center,T,33.75453,-84.41638,
LARCENY-NON VEHICLE,163461642,12/11/2016,3500 MARTIN L KING JR DR SW,407,Adamsville,H,33.75735,-84.50282,
ROBBERY-PEDESTRIAN,163461697,12/11/2016,302 KING ST SE,605,Capitol Gateway,V,33.74637,-84.3825,
ROBBERY-PEDESTRIAN,163461719,12/11/2016,709 HORTENSE PL NW @GROVE PARK,110,Grove Park,J,33.77487,-84.43986,
LARCENY-FROM VEHICLE,163461778,12/11/2016,1919 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.70278,-84.41017,
LARCENY-FROM VEHICLE,163461787,12/11/2016,17 BAKER ST NW,508,Downtown,M,33.76235,-84.38819,
LARCENY-FROM VEHICLE,163461860,12/11/2016,339 14TH ST NW,501,Home Park,E,33.78627,-84.39817,
AUTO THEFT,163461913,12/11/2016,2685 BEELER DR SW,309,Perkerson,X,33.68148,-84.40128,
LARCENY-NON VEHICLE,163461930,12/11/2016,645 CASCADE AVE SW,404,Westview,T,33.73783,-84.43553,
LARCENY-FROM VEHICLE,163461987,12/11/2016,27 WADDELL ST NE,602,Inman Park,N,33.75442,-84.36273,
BURGLARY-RESIDENCE,163461995,12/11/2016,740 SIDNEY MARCUS BLVD NE,211,Lindbergh/Morosgo,B,33.82598,-84.36335,
LARCENY-NON VEHICLE,163462046,12/11/2016,42 BOULEVARD SE,604,Old Fourth Ward,M,33.75322,-84.37163,
AUTO THEFT,163462052,12/11/2016,667 FAIRBURN RD NW,114,Fairburn Heights,H,33.77332,-84.50005,
LARCENY-FROM VEHICLE,163462094,12/11/2016,690 PRYOR ST,303,Mechanicsville,V,33.73565,-84.39462,
LARCENY-FROM VEHICLE,163462134,12/11/2016,1447 PIEDMONT AVE NE,502,Midtown,E,33.79396,-84.37186,
