UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
LARCENY-NON VEHICLE,170121696,01/12/2017,2033 HOSEA L WILLIAMS DR SE,610,Kirkwood,O,33.75108,-84.32109,
LARCENY-NON VEHICLE,170121740,01/12/2017,1384 RALPH D ABERNATHY BLVD SW,404,Westview,T,33.73922,-84.43408,
LARCENY-FROM VEHICLE,170121766,01/12/2017,593 SEMINOLE AVE NE,602,Poncey-Highland,N,33.77057,-84.35064,
LARCENY-FROM VEHICLE,170121784,01/12/2017,510 JONES AVE NW,103,English Avenue,L,33.76392,-84.4039,
BURGLARY-RESIDENCE,170121786,01/12/2017,2423 MARTIN L KING JR DR NW,108,Florida Heights,I,33.75183,-84.46623,
LARCENY-NON VEHICLE,170121802,01/12/2017,1606 JOSEPH E BOONE BLVD NW,105,West Lake,J,33.76332,-84.44043,
LARCENY-NON VEHICLE,170121847,01/12/2017,265 PEACHTREE CENTER AVE NE,509,Downtown,M,33.76158,-84.38496,
LARCENY-FROM VEHICLE,170121850,01/12/2017,15 PEACHTREE ST SW,511,Downtown,M,33.75369,-84.39043,
LARCENY-NON VEHICLE,170121900,01/12/2017,299 NORTH HIGHLAND AVE,602,Inman Park,N,33.76198,-84.35846,
BURGLARY-RESIDENCE,170121908,01/12/2017,956 PALMETTO AVE SW,104,Ashview Heights,T,33.75164,-84.41883,
LARCENY-NON VEHICLE,170122031,01/12/2017,660 RALPH MCGILL BLVD NE,603,Old Fourth Ward,M,33.765,-84.36578,
LARCENY-NON VEHICLE,170122135,01/12/2017,633 EVANS ST SW,401,West End,T,33.7376,-84.41593,
LARCENY-FROM VEHICLE,170122175,01/12/2017,100 CENTENNIAL OLYMPIC PARK DR,507,Downtown,M,33.75733,-84.39635,
LARCENY-NON VEHICLE,170122200,01/12/2017,1827 MARTIN L KING JR DR NW,108,,I,33.75041,-84.44867,
BURGLARY-RESIDENCE,170122394,01/12/2017,3517 LYNFIELD DR SW,406,West Manor,I,33.73431,-84.50012,
LARCENY-FROM VEHICLE,170122489,01/12/2017,2995 DEVONSHIRE PL NW,201,Westminster/Milmar,C,33.83776,-84.42296,
LARCENY-FROM VEHICLE,170122734,01/12/2017,2379 DUPREE AVE NW,109,Center Hill,J,33.77916,-84.46475,
BURGLARY-RESIDENCE,170122762,01/12/2017,1872 SHADYDALE AVE SE,307,Lakewood Heights,Y,33.70312,-84.3849,
BURGLARY-RESIDENCE,170122979,01/12/2017,626 DEKALB AVE SE,604,Old Fourth Ward,M,33.75283,-84.36687,
ROBBERY-PEDESTRIAN,170123061,01/12/2017,507 JOSEPH E LOWERY BLVD SW,401,West End,T,33.74097,-84.41809,
BURGLARY-RESIDENCE,170123096,01/12/2017,1031 MCGILL PARK AVE NE,604,Old Fourth Ward,M,33.76163,-84.37579,
LARCENY-FROM VEHICLE,170123194,01/12/2017,855 PEACHTREE ST NE,505,Midtown,E,33.77798,-84.38389,
LARCENY-FROM VEHICLE,170123209,01/12/2017,1735 DEFOOR PL NW,204,Underwood Hills,D,33.80224,-84.42161,
LARCENY-FROM VEHICLE,170123213,01/12/2017,2 CASTLEBERRY ST ,507,Castleberry Hill,M,33.74856,-84.40049,
LARCENY-FROM VEHICLE,170123217,01/12/2017,696 W PEACHTREE ST NW,505,Midtown,E,33.77371,-84.38772,
AUTO THEFT,170123287,01/12/2017,42 3RD ST NW,505,Midtown,E,33.77383,-84.38861,
LARCENY-FROM VEHICLE,170120067,01/12/2017,450 16TH ST NW,501,Home Park,E,33.78829,-84.40378,
LARCENY-FROM VEHICLE,170120247,01/12/2017,1020 HOWELL MILL RD NW,501,Home Park,E,33.78287,-84.41164,
LARCENY-FROM VEHICLE,170120336,01/12/2017,180 CARROLL ST SE,606,Cabbagetown,N,33.74962,-84.36791,
AUTO THEFT,170120457,01/12/2017,3177 PEACHTREE RD NE,206,Buckhead Village,B,33.841,-84.37551,
AUTO THEFT,170120608,01/12/2017,599 WHITEHALL ST SW,303,Pittsburgh,V,33.74277,-84.40756,
LARCENY-NON VEHICLE,170120672,01/12/2017,1700 MONROE DR,213,Piedmont Heights,F,33.80052,-84.37307,
ROBBERY-PEDESTRIAN,170120675,01/12/2017,320 IRWIN ST NE,604,Sweet Auburn,M,33.75842,-84.37741,
LARCENY-FROM VEHICLE,170120686,01/12/2017,1112 BIRCH ST SW,306,Sylvan Hills,X,33.70527,-84.42474,
LARCENY-FROM VEHICLE,170120698,01/12/2017,1750 COMMERCE DR NW,204,Berkeley Park,D,33.80174,-84.41093,
BURGLARY-NONRES,170120699,01/12/2017,365 PEACHTREE HILLS AVE NE,211,Peachtree Hills,B,33.81808,-84.37491,
BURGLARY-NONRES,170120756,01/12/2017,351 MORELAND AVE NE,608,Candler Park,N,33.76393,-84.34873,
AGG ASSAULT,170120806,01/12/2017,2364 BEECHER RD SW,406,Cascade Avenue/Road,S,33.72489,-84.46376,
LARCENY-FROM VEHICLE,170120878,01/12/2017,1871 PLAZA LN SW,410,Campbellton Road,R,33.70518,-84.45336,
AUTO THEFT,170120895,01/12/2017,683 SKIPPER DR NW,112,Collier Heights,I,33.77388,-84.49015,
LARCENY-FROM VEHICLE,170120943,01/12/2017,250 AMAL DR SW,307,Betmar LaVilla,Y,33.70588,-84.39604,
LARCENY-FROM VEHICLE,170120957,01/12/2017,1093 WEST AVE SW,302,Pittsburgh,V,33.72494,-84.39593,
LARCENY-FROM VEHICLE,170120966,01/12/2017,1 MIDDLE PLANTATION RD NW,204,Westover Plantation,C,33.82292,-84.43981,
LARCENY-FROM VEHICLE,170121086,01/12/2017,1666 DELOWE DR SW,409,Adams Park,R,33.70995,-84.45982,
AUTO THEFT,170121177,01/12/2017,1900 MEADOR AVE SE,307,Lakewood Heights,Y,33.70238,-84.38002,
LARCENY-NON VEHICLE,170121211,01/12/2017,1248 W PACES FERRY RD NW,202,West Paces Ferry/Northside,A,33.84938,-84.4286,
AUTO THEFT,170112778,01/12/2017,585 WELLS ST SW,303,Pittsburgh,V,33.74023,-84.40742,
ROBBERY-PEDESTRIAN,170112827,01/11/2017,2002 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70727,-84.45506,
AGG ASSAULT,170112863,01/11/2017,356 BOULEVARD NE,604,Sweet Auburn,M,33.75766,-84.37211,
ROBBERY-COMMERCIAL,170112875,01/11/2017,3040 HEADLAND DR SW,411,Greenbriar,R,33.68948,-84.48818,
LARCENY-FROM VEHICLE,170112929,01/11/2017,555 WHITEHALL ST SW,303,Mechanicsville,V,33.74297,-84.40628,
BURGLARY-RESIDENCE,170112932,01/11/2017,2571 FORREST AVE NW,203,Riverside,D,33.81432,-84.47223,
AUTO THEFT,170113014,01/11/2017,125 10TH ST NE,503,Midtown,E,33.78152,-84.38307,
LARCENY-NON VEHICLE,170118038,01/11/2017,5500 N TERMINAL PKWY SW,705,,,33.64221,-84.44687,
LARCENY-FROM VEHICLE,170110059,01/11/2017,820 RALPH MCGILL BLVD NE @TWO URBAN LICKS,602,Poncey-Highland,N,33.7688,-84.36149,
LARCENY-NON VEHICLE,170110092,01/11/2017,300 SPRING ST NW,508,Downtown,M,33.76273,-84.38912,
LARCENY-FROM VEHICLE,170110130,01/11/2017,339 ARCHER WAY NW,106,Bankhead,K,33.76407,-84.42365,
BURGLARY-NONRES,170110162,01/11/2017,730 CLEVELAND AVE SW,311,Hammond Park,X,33.68097,-84.41268,
LARCENY-NON VEHICLE,170110192,01/11/2017,3030 CONTINENTAL COLONY PKWY SW,411,Greenbriar,R,33.68066,-84.49371,
BURGLARY-RESIDENCE,170110205,01/11/2017,171 AUBURN AVE NE,510,Downtown,M,33.75546,-84.38185,
AGG ASSAULT,170110334,01/11/2017,3298 CUSHMAN CIR SW,406,,I,33.75057,-84.49417,
LARCENY-NON VEHICLE,170110392,01/11/2017,232 FORSYTH ST SW @GREYHOUND BUS DEPOT,512,Downtown,M,33.74852,-84.39636,
LARCENY-NON VEHICLE,170110409,01/11/2017,3 JOSEPH E LOWERY BLVD SW,104,Ashview Heights,T,33.75459,-84.41766,
ROBBERY-PEDESTRIAN,170110426,01/11/2017,983 PELHAM ST NW,106,Bankhead,K,33.77158,-84.41961,
BURGLARY-NONRES,170110457,01/11/2017,4621 WIEUCA RD NE,209,North Buckhead,B,33.87563,-84.37957,
BURGLARY-NONRES,170110459,01/11/2017,1127 MORELAND AVE SE,607,Woodland Hills,W,33.72355,-84.34955,
BURGLARY-NONRES,170110722,01/11/2017,2185 VERBENA ST NW @VERBENA PLAYLOT,108,Dixie Hills,J,33.75528,-84.46015,
LARCENY-FROM VEHICLE,170110723,01/11/2017,814 JEFFERSON ST NW,103,English Avenue,L,33.77595,-84.41384,
LARCENY-FROM VEHICLE,170110729,01/11/2017,965 SELLS AVE SW,104,Harris Chiles,T,33.74546,-84.41974,
AUTO THEFT,170110742,01/11/2017,1584 WESTWOOD AVE SW,404,Westview,T,33.73833,-84.43962,
AGG ASSAULT,170110747,01/11/2017,2950 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.7532,-84.48399,
LARCENY-NON VEHICLE,170110760,01/11/2017,852 GREENWOOD AVE NE,601,Virginia Highland,F,33.77677,-84.35953,
LARCENY-FROM VEHICLE,170110784,01/11/2017,480 JOHN WESLEY DOBBS AVE NE,604,Old Fourth Ward,M,33.75961,-84.37127,
AGG ASSAULT,170110831,01/11/2017,2322 ABNER PL NW,110,Carver Hills,G,33.80186,-84.46369,
AGG ASSAULT,170110862,01/11/2017,3015 JONESBORO RD SE,312,Orchard Knob,Z,33.67229,-84.37254,
AUTO THEFT,170110877,01/11/2017,1617 EZRA CHURCH DR. NW,105,West Lake,J,33.75988,-84.4399,
LARCENY-FROM VEHICLE,170110895,01/11/2017,898 OAK ST SW ,401,West End,T,33.74066,-84.41651,
AUTO THEFT,170110897,01/11/2017,1373 BENNING PL NE,608,Candler Park,N,33.7685,-84.34265,
LARCENY-NON VEHICLE,170110969,01/11/2017,1545 NORTHSIDE DR NW,207,Loring Heights,E,33.79757,-84.40773,
ROBBERY-PEDESTRIAN,170111018,01/11/2017,1575 BEECHER ST SW,404,Westview,T,33.73385,-84.4394,
BURGLARY-RESIDENCE,170111019,01/11/2017,398 NOLAND ST SE,305,Chosewood Park,Y,33.71953,-84.37508,
BURGLARY-NONRES,170111043,01/11/2017,730 CLEVELAND AVE SW,311,Hammond Park,X,33.68097,-84.41268,
LARCENY-FROM VEHICLE,170111072,01/11/2017,17 BAKER ST NW,508,Downtown,M,33.76235,-84.38819,
LARCENY-FROM VEHICLE,170111201,01/11/2017,1123 BERKSHIRE RD NE,213,Morningside/Lenox Park,F,33.79824,-84.35055,
LARCENY-NON VEHICLE,170111206,01/11/2017,1364 MCPHERSON AVE SE,612,East Atlanta,W,33.74459,-84.34303,
LARCENY-FROM VEHICLE,170111213,01/11/2017,230 10TH ST NE,502,Midtown,E,33.78187,-84.37981,
LARCENY-NON VEHICLE,170111277,01/11/2017,1457 ANDREWS ST NW,105,Hunter Hills,K,33.76057,-84.43576,
LARCENY-FROM VEHICLE,170111310,01/11/2017,94 PEACHTREE CENTER AVE NE,510,Downtown,M,33.757,-84.38621,
BURGLARY-RESIDENCE,170111352,01/11/2017,849 WOOD ST NW,109,Grove Park,J,33.7783,-84.45759,
LARCENY-FROM VEHICLE,170111364,01/11/2017,509 WABASH AVE NE,603,Old Fourth Ward,M,33.76461,-84.37065,
LARCENY-NON VEHICLE,170111390,01/11/2017,372 MORELAND AVE NE,602,Inman Park,N,33.76454,-84.34959,
AUTO THEFT,170111526,01/11/2017,910 NEW TOWN CIR SE,308,Thomasville Heights,Z,33.70845,-84.35939,
BURGLARY-RESIDENCE,170111532,01/11/2017,706 LYNN CIR SW,406,,I,33.73627,-84.48602,
LARCENY-FROM VEHICLE,170111548,01/11/2017,606 PICKETT ST SE,606,Cabbagetown,N,33.74896,-84.36752,
LARCENY-FROM VEHICLE,170111558,01/11/2017,3399 PEACHTREE RD NE,210,Lenox,B,33.8491,-84.36379,
LARCENY-FROM VEHICLE,170111563,01/11/2017,3654 PIEDMONT RD NE,208,Buckhead Forest,B,33.85405,-84.3825,
LARCENY-FROM VEHICLE,170111575,01/11/2017,531 ROY ST SW,302,Pittsburgh,V,33.72437,-84.4052,
AUTO THEFT,170111580,01/11/2017,2161 PEACHTREE RD NE,207,,E,33.81327,-84.39236,
LARCENY-NON VEHICLE,170111644,01/11/2017,619 EDGEWOOD AVE SE,604,Old Fourth Ward,M,33.75412,-84.36717,
LARCENY-FROM VEHICLE,170111657,01/11/2017,3450 BROWNS MILL RD SE,313,Blair Villa/Poole Creek,Z,33.66108,-84.38408,
LARCENY-FROM VEHICLE,170111670,01/11/2017,339 14TH ST NW,501,Home Park,E,33.78627,-84.39817,
BURGLARY-RESIDENCE,170111685,01/11/2017,1051 VILLA CT SE,607,Boulevard Heights,W,33.72594,-84.35812,
BURGLARY-NONRES,170111687,01/11/2017,1387 NORTHSIDE DR NW,207,Loring Heights,E,33.79262,-84.40774,
AUTO THEFT,170111695,01/11/2017,2800 RIDGEVIEW DR SW,411,Greenbriar,R,33.66921,-84.49209,
LARCENY-FROM VEHICLE,170111696,01/11/2017,788 MARIETTA ST NW ,504,Marietta Street Artery,E,33.77347,-84.40449,
LARCENY-FROM VEHICLE,170111698,01/11/2017,563 MEMORIAL DR SE,605,Grant Park,W,33.7464,-84.36911,
LARCENY-FROM VEHICLE,170111721,01/11/2017,693 HILL ST SE,605,Grant Park,W,33.73564,-84.37865,
LARCENY-NON VEHICLE,170111810,01/11/2017,2555 BOLTON RD,201,,C,33.82028,-84.45188,
LARCENY-FROM VEHICLE,170111824,01/11/2017,1968 PEACHTREE RD NW @PIEDMONT HOSPITAL,207,,E,33.81,-84.39583,
LARCENY-FROM VEHICLE,170111908,01/11/2017,299 N HIGHLAND AVE NE,602,Inman Park,N,33.76198,-84.35846,
AGG ASSAULT,170111917,01/11/2017,1353 KIPLING ST SE,308,Thomasville Heights,Z,33.69743,-84.35445,
LARCENY-NON VEHICLE,170111946,01/11/2017,1302 W PEACHTREE ST NW,502,Midtown,E,33.79007,-84.3883,
LARCENY-FROM VEHICLE,170111983,01/11/2017,880 GLENWOOD AVE SE,606,Grant Park,W,33.74058,-84.35903,
BURGLARY-RESIDENCE,170112022,01/11/2017,236 HARRIETT ST SE,305,South Atlanta,Y,33.71609,-84.38065,
BURGLARY-RESIDENCE,170112049,01/11/2017,2781 REVERE DR NW,113,Lincoln Homes,G,33.80055,-84.47901,
BURGLARY-RESIDENCE,170112103,01/11/2017,352 WOODSTOCK DR SW,407,Baker Hills,H,33.76101,-84.51443,
LARCENY-FROM VEHICLE,170112129,01/11/2017,27 WADDELL ST NE,602,Inman Park,N,33.75442,-84.36273,
LARCENY-FROM VEHICLE,170112188,01/11/2017,638 CHARLOTTE PL NW,107,Grove Park,J,33.77243,-84.45103,
LARCENY-NON VEHICLE,170112211,01/11/2017,882 BARNETT ST NE,601,Virginia Highland,F,33.77858,-84.35895,
AGG ASSAULT,170112238,01/11/2017,315 FAIRBURN RD NW,111,Adamsville,H,33.76421,-84.5013,
AGG ASSAULT,170112253,01/11/2017,151 14TH ST NW,501,Home Park,E,33.7873,-84.39241,
AGG ASSAULT,170112295,01/11/2017,1881 MYRTLE DR SW,410,Campbellton Road,R,33.70355,-84.45576,
LARCENY-NON VEHICLE,170112404,01/11/2017,5103 ALEXANDER CIR NE,209,North Buckhead,B,33.85494,-84.36556,
AUTO THEFT,170112408,01/11/2017,710 GASKILL ST SE,606,Cabbagetown,N,33.74831,-84.36405,
LARCENY-FROM VEHICLE,170112489,01/11/2017,764 CHARLES ALLEN DR NE,506,Midtown,E,33.77545,-84.37309,
LARCENY-FROM VEHICLE,170112511,01/11/2017,3819 JONESBORO RD SE,313,South River Gardens,Z,33.65025,-84.36718,
LARCENY-FROM VEHICLE,170112536,01/11/2017,200 N HIGHLAND AVE NE,602,Inman Park,N,33.7617,-84.36084,
AGG ASSAULT,170112541,01/11/2017,1405 JOSEPH E BOONE BLVD NW,107,Grove Park,J,33.76364,-84.43408,
ROBBERY-PEDESTRIAN,170112591,01/11/2017,1559 JOHNSON RD NW,110,Rockdale,G,33.78839,-84.43786,
BURGLARY-RESIDENCE,170112629,01/11/2017,151 CHAPPELL RD NW,105,Hunter Hills,K,33.75886,-84.43336,
LARCENY-NON VEHICLE,170112691,01/11/2017,1275 CAROLINE ST NE ,609,Edgewood,O,33.75674,-84.34619,
BURGLARY-RESIDENCE,170100003,01/10/2017,1105 FAYETTEVILLE RD SE,612,East Atlanta,W,33.72423,-84.32662,
BURGLARY-RESIDENCE,170100027,01/10/2017,1678 ABNER TER NW,110,Carver Hills,G,33.80073,-84.46238,
AUTO THEFT,170100084,01/10/2017,806 MARIETTA ST NW,504,Marietta Street Artery,E,33.77409,-84.40601,
LARCENY-FROM VEHICLE,170100133,01/10/2017,123 MARIETTA ST NW,508,Downtown,M,33.75767,-84.39266,
BURGLARY-RESIDENCE,170100245,01/10/2017,3378 GREENBRIAR PKWY,413,,P,33.68387,-84.50204,
LARCENY-FROM VEHICLE,170100252,01/10/2017,700 MARIETTA ST NW,504,Marietta Street Artery,E,33.77197,-84.40168,
BURGLARY-RESIDENCE,170100296,01/10/2017,1441 ALMONT DR SW,403,Oakland City,S,33.72622,-84.43512,
BURGLARY-NONRES,170100307,01/10/2017,2889 MEMORIAL DR SE,611,East Lake,O,33.74678,-84.29238,
BURGLARY-RESIDENCE,170100365,01/10/2017,470 16TH ST NW,501,Home Park,E,33.7883,-84.40387,
LARCENY-FROM VEHICLE,170100431,01/10/2017,464 COOPER ST SW,303,Mechanicsville,V,33.74211,-84.39669,
ROBBERY-PEDESTRIAN,170100464,01/10/2017,558 JULIAN ST NW,103,English Avenue,L,33.77014,-84.40946,
LARCENY-FROM VEHICLE,170100568,01/10/2017,3381 GREENBRIAR PKWY SW,413,,P,33.68403,-84.50216,
LARCENY-FROM VEHICLE,170100574,01/10/2017,161 TED TURNER DR NW,508,Downtown,M,33.75879,-84.38975,
LARCENY-FROM VEHICLE,170100620,01/10/2017,67 DANIEL ST SE,604,Old Fourth Ward,M,33.75239,-84.37067,
LARCENY-NON VEHICLE,170100726,01/10/2017,370 NORTHSIDE DR NW,103,English Avenue,L,33.76527,-84.40498,
AUTO THEFT,170100770,01/10/2017,1102 INDALE PL SW,403,Oakland City,S,33.72501,-84.42824,
LARCENY-FROM VEHICLE,170100792,01/10/2017,173 WOODWARD AVE SE,605,Capitol Gateway,V,33.74554,-84.38227,
LARCENY-NON VEHICLE,170100827,01/10/2017,542 RANKIN ST NE,603,Old Fourth Ward,M,33.76736,-84.36962,
AUTO THEFT,170100907,01/10/2017,1558 MONTREAT AVE SW,403,Cascade Avenue/Road,S,33.73001,-84.43895,
AUTO THEFT,170100997,01/10/2017,3725 PRINCETON LAKES PKWY SW,414,Princeton Lakes,P,33.65777,-84.50877,
AUTO THEFT,170101014,01/10/2017,656 LYRIC WAY NW,112,Collier Heights,I,33.77347,-84.47749,
LARCENY-NON VEHICLE,170101069,01/10/2017,2370 METROPOLITAN PKWY SW,309,Perkerson,X,33.69014,-84.40807,
ROBBERY-PEDESTRIAN,170101114,01/10/2017,1111 EUCLID AVE NE,602,Inman Park,N,33.764,-84.35057,
BURGLARY-RESIDENCE,170101181,01/10/2017,2996 JONESBORO RD SE,313,South River Gardens,Z,33.67315,-84.37161,
LARCENY-FROM VEHICLE,170101252,01/10/2017,565 WELLS ST SW,303,Mechanicsville,V,33.74005,-84.40649,
AUTO THEFT,170101255,01/10/2017,140 MILTON AVE SE,305,Chosewood Park,Y,33.72147,-84.38306,
LARCENY-NON VEHICLE,170101263,01/10/2017,750 CASCADE AVE SW,402,West End,T,33.73486,-84.43644,
LARCENY-FROM VEHICLE,170101293,01/10/2017,235 PHARR RD NE,206,Garden Hills,B,33.83636,-84.38001,
LARCENY-FROM VEHICLE,170101421,01/10/2017,250 10TH ST NE,502,Midtown,E,33.78218,-84.37867,
BURGLARY-RESIDENCE,170101462,01/10/2017,1999 BENT CREEK WAY SW,410,Campbellton Road,R,33.70087,-84.46574,
BURGLARY-RESIDENCE,170101484,01/10/2017,501 CONNELL AVE SW,309,Perkerson,X,33.68348,-84.40624,
LARCENY-NON VEHICLE,170101554,01/10/2017,2619 DONALD LEE HOLLOWELL PKWY NW,109,Center Hill,J,33.77579,-84.47254,
LARCENY-FROM VEHICLE,170101564,01/10/2017,1016 HOWELL MILL RD NW,501,Home Park,E,33.78183,-84.41244,
AGG ASSAULT,170101571,01/10/2017,1935 ALISON CT SW @FRANCISCAN CLUB APT,410,Fort Valley,R,33.70015,-84.45073,
BURGLARY-RESIDENCE,170101585,01/10/2017,601 FORMWALT ST SW,303,Mechanicsville,V,33.73834,-84.396,
LARCENY-FROM VEHICLE,170101604,01/10/2017,97 HOWELL ST NE,604,Old Fourth Ward,M,33.75703,-84.36972,
LARCENY-FROM VEHICLE,170101679,01/10/2017,2553 RIDGEWOOD TER,201,Ridgewood Heights,C,33.82534,-84.44819,
LARCENY-NON VEHICLE,170101725,01/10/2017,621 NORTH AVE NE,603,Old Fourth Ward,M,33.77103,-84.36662,
LARCENY-NON VEHICLE,170101788,01/10/2017,800 GLENWOOD AVE SE,605,Grant Park,W,33.74234,-84.36002,
LARCENY-NON VEHICLE,170101826,01/10/2017,1287 STATE ST NW,501,Home Park,E,33.78947,-84.39859,
LARCENY-NON VEHICLE,170101860,01/10/2017,759 POLLARD BLVD SW,304,Summerhill,V,33.73398,-84.39099,
LARCENY-NON VEHICLE,170101872,01/10/2017,250 TED TURNER DR NW,508,Downtown,M,33.76147,-84.38914,
AUTO THEFT,170101932,01/10/2017,173 VANIRA AVE SE,304,Peoplestown,V,33.72911,-84.38227,
ROBBERY-PEDESTRIAN,170101959,01/10/2017,79 GAMMON AVE SE,305,South Atlanta,Y,33.71828,-84.38545,
LARCENY-NON VEHICLE,170102005,01/10/2017,230 18TH ST NW,501,Atlantic Station,E,33.79212,-84.39554,
BURGLARY-RESIDENCE,170102030,01/10/2017,3614 LYNFIELD DR SW,406,West Manor,I,33.73668,-84.50014,
AUTO THEFT,170102041,01/10/2017,3750 CAMPBELLTON RD SW,413,,P,33.6903,-84.51114,
AUTO THEFT,170102051,01/10/2017,960 DEWEY ST SW,302,Pittsburgh,V,33.72868,-84.4068,
LARCENY-FROM VEHICLE,170102073,01/10/2017,1800 HOWELL MILL RD NW @CK,204,Underwood Hills,D,33.80479,-84.41455,
BURGLARY-RESIDENCE,170102283,01/10/2017,990 CUSTER AVE SE,607,Custer/McDonough/Guice,W,33.71724,-84.35631,
LARCENY-NON VEHICLE,170102326,01/10/2017,3393 PEACHTREE RD NE @Multiple,210,Lenox,B,33.84676,-84.36212,
AGG ASSAULT,170102358,01/10/2017,195 FAIRBURN RD NW,111,Adamsville,H,33.76006,-84.50198,
LARCENY-NON VEHICLE,170102470,01/10/2017,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619,
BURGLARY-RESIDENCE,170102525,01/10/2017,1007 MCGILL PARK AVE NE,604,Old Fourth Ward,M,33.76187,-84.37595,
LARCENY-NON VEHICLE,170102566,01/10/2017,2644 METROPOLITAN PKWY SW,309,Perkerson,X,33.68229,-84.40739,
BURGLARY-RESIDENCE,170102603,01/10/2017,1679 N OLYMPIAN WAY SW,404,Westview,T,33.73647,-84.44275,
LARCENY-FROM VEHICLE,170102624,01/10/2017,1745 PEACHTREE ST NE,207,Brookwood Hills,E,33.8018,-84.39187,
ROBBERY-PEDESTRIAN,170102653,01/10/2017,854 MCDONOUGH BLVD SE,607,Custer/McDonough/Guice,W,33.70839,-84.3585,
LARCENY-FROM VEHICLE,170102658,01/10/2017,3219 CAINS HILL PL NW,206,South Tuxedo Park,B,33.84255,-84.38023,
LARCENY-FROM VEHICLE,170102702,01/10/2017,3244 VERDANT DR,411,Greenbriar,R,33.68223,-84.49638,
LARCENY-FROM VEHICLE,170102788,01/10/2017,2140 PEACHTREE RD NW,207,,C,33.81349,-84.39275,
LARCENY-FROM VEHICLE,170102801,01/10/2017,266 16TH ST NW,501,Home Park,E,33.78988,-84.39613,
LARCENY-FROM VEHICLE,170102830,01/10/2017,2904 ARGYLE DR NW,113,Lincoln Homes,G,33.79981,-84.48293,
LARCENY-FROM VEHICLE,170102860,01/10/2017,1700 NORTHSIDE DR NW,207,Berkeley Park,D,33.80077,-84.40869,
BURGLARY-RESIDENCE,170102881,01/10/2017,2125 JOSEPH E BOONE BLVD NW,108,Center Hill,J,33.76479,-84.4579,
LARCENY-FROM VEHICLE,170102889,01/10/2017,1133 HUFF RD NW,203,Blandtown,D,33.78978,-84.42557,
LARCENY-NON VEHICLE,170102892,01/10/2017,215 NORTH AVE NE @SAVANNAH MIDTOWN,603,Old Fourth Ward,M,33.7706,-84.38034,
LARCENY-FROM VEHICLE,170102906,01/10/2017,736 PONCE DE LEON AVE NE,601,Virginia Highland,F,33.77386,-84.3631,
LARCENY-FROM VEHICLE,170102917,01/10/2017,2524 RIDGEWOOD TER NW,201,Ridgewood Heights,C,33.82435,-84.44785,
LARCENY-NON VEHICLE,170103013,01/10/2017,115 PINE ST NW,504,Downtown,M,33.76789,-84.39162,
AGG ASSAULT,170092721,01/10/2017,544 GRANT ST SW,306,Sylvan Hills,X,33.70276,-84.4062,
HOMICIDE,170101752005,01/10/2017,2494 BAKER RD NW,109,Center Hill,J,33.76936,-84.46855,
HOMICIDE,170102567006,01/10/2017,50 UPPER ALABAMA ST SW,511,Downtown,M,33.75194,-84.38964,
HOMICIDE,170100744004,01/10/2017,1944 PIEDMONT CIR NE,212,Piedmont Heights,F,33.81165,-84.36787,
HOMICIDE,170091038003,01/09/2017,1800 MEMORIAL DR SE,610,Kirkwood,O,33.74752,-84.3291,
LARCENY-NON VEHICLE,170098048,01/09/2017,6000 NORTH TERMINAL PARKWAY,706,,,33.64184,-84.4477,
LARCENY-NON VEHICLE,170098078,01/09/2017,6234 SPINE RD,706,,,33.64072,-84.44435,
LARCENY-NON VEHICLE,170061441,01/09/2017,980 HOLLYWOOD RD NW,110,Almond Park,G,33.78373,-84.45794,
AGG ASSAULT,170090048,01/09/2017,960 E PACES FERRY RD NE,210,Buckhead Heights,B,33.84691,-84.35618,
BURGLARY-NONRES,170090414,01/09/2017,211 BUCKHEAD AVE NE,206,Buckhead Village,B,33.83796,-84.38044,
LARCENY-FROM VEHICLE,170090481,01/09/2017,2834 GLENLOCKE CIR NW,113,Monroe Heights,G,33.79639,-84.48382,
BURGLARY-NONRES,170090589,01/09/2017,854 N HIGHLAND AVE NE,601,Virginia Highland,F,33.77788,-84.35285,
AUTO THEFT,170090608,01/09/2017,1212 JAMES JACKSON PKWY NW,113,Monroe Heights,G,33.79333,-84.47416,
AUTO THEFT,170090684,01/09/2017,2779 GLENLOCKE WAY NW,113,Monroe Heights,G,33.79828,-84.48184,
AUTO THEFT,170090697,01/09/2017,1999 BENT CREEK WAY SW,410,Campbellton Road,R,33.70166,-84.46412,
AUTO THEFT,170090712,01/09/2017,591 AMAL DR SW,307,Amal Heights,Y,33.70893,-84.3987,
LARCENY-FROM VEHICLE,170090777,01/09/2017,2423 MARTIN L KING JR DR NW,108,Florida Heights,I,33.75183,-84.46623,
LARCENY-NON VEHICLE,170090819,01/09/2017,2890 N FULTON DR NE,206,Garden Hills,B,33.83158,-84.37848,
LARCENY-FROM VEHICLE,170090907,01/09/2017,106 JOHN WESLEY DOBBS AVE NE,510,Downtown,M,33.7572,-84.38452,
LARCENY-NON VEHICLE,170090908,01/09/2017,954 HIGHTOWER RD NW,113,Carey Park,G,33.78121,-84.47505,
