UC2_Literal,Report Number,Report Date,Location,Beat,Neigborhood,NPU,Lat,Long,
LARCENY-FROM VEHICLE,163171609,11/12/2016,1000 LANIER BLVD NE,601,Virginia Highland,F,33.78196,-84.35324,
LARCENY-NON VEHICLE,163171656,11/12/2016,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212,
AUTO THEFT,163171675,11/12/2016,1000 NEW TOWN CIR SE,308,Thomasville Heights,Z,33.70764,-84.36005,
AGG ASSAULT,163171678,11/12/2016,2497 FORREST PARK RD SE,308,Leila Valley,Z,33.68641,-84.36054,
LARCENY-FROM VEHICLE,163171692,11/12/2016,2277 PEACHTREE RD NE,211,,E,33.81595,-84.39051,
LARCENY-NON VEHICLE,163171734,11/12/2016,1258 BYEWOOD LN SW,403,Oakland City,S,33.71759,-84.42969,
AUTO THEFT,163171878,11/12/2016,741 MOROSGO DR NE,211,Lindbergh/Morosgo,B,33.82296,-84.36346,
AGG ASSAULT,163171903,11/12/2016,829 JEFFERSON ST NW,103,English Avenue,L,33.77626,-84.41475,
LARCENY-NON VEHICLE,163171929,11/12/2016,3334 PEACHTREE RD NE @ONE BUCKHEAD LOOP,208,North Buckhead,B,33.84911,-84.37075,
BURGLARY-RESIDENCE,163172031,11/12/2016,2400 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70382,-84.46637,
LARCENY-NON VEHICLE,163172068,11/12/2016,3393 PEACHTREE RD NE,210,Lenox,B,33.84884,-84.36475,
AUTO THEFT,163172079,11/12/2016,201 MOURY AVE SW,305,The Villages at Carver,Y,33.71691,-84.39276,
LARCENY-NON VEHICLE,163172139,11/12/2016,675 PONCE DE LEON AVE,602,Old Fourth Ward,M,33.77299,-84.36504,
LARCENY-FROM VEHICLE,163172156,11/12/2016,1745 PEACHTREE ST NE @KROGER - PEACHTREE,207,Brookwood Hills,E,33.8018,-84.39187,
AUTO THEFT,163172211,11/12/2016,3200 LENOX RD NE,210,Pine Hills,B,33.84293,-84.35825,
BURGLARY-RESIDENCE,163172242,11/12/2016,1924 BAKER RD NW,107,Grove Park,J,33.77078,-84.4499,
LARCENY-FROM VEHICLE,163172244,11/12/2016,1284 W PACES FERRY RD NW ,201,West Paces Ferry/Northside,A,33.84862,-84.42869,
AGG ASSAULT,163172261,11/12/2016,1350 MAYSON TURNER RD NW,106,Bankhead,K,33.76471,-84.43109,
LARCENY-NON VEHICLE,163172290,11/12/2016,1124 WYLIE ST SE,606,Reynoldstown,N,33.75251,-84.35026,
LARCENY-NON VEHICLE,163172555,11/12/2016,3334 PEACHTREE RD NE @ONE BUCKHEAD LOOP,208,North Buckhead,B,33.84911,-84.37075,
LARCENY-FROM VEHICLE,163172603,11/12/2016,2345 CHESHIRE BRIDGE RD NE.,209,Lindridge/Martin Manor,F,33.81906,-84.3513,
BURGLARY-RESIDENCE,163172764,11/12/2016,968 STALLINGS AVE SE,612,East Atlanta,W,33.72794,-84.33343,
ROBBERY-PEDESTRIAN,163172840,11/12/2016,2685 METROPOLITAN PKWY SW,309,Perkerson,X,33.68274,-84.40902,
BURGLARY-RESIDENCE,163172877,11/12/2016,501 BURROUGHS ST SE,305,Chosewood Park,Y,33.71733,-84.37148,
LARCENY-NON VEHICLE,163172892,11/12/2016,371 BOULEVARD SE,605,Grant Park,W,33.7445,-84.3687,
LARCENY-NON VEHICLE,163172910,11/12/2016,692 CATHERINE ST SW,301,Adair Park,V,33.72568,-84.41023,
LARCENY-FROM VEHICLE,163172938,11/12/2016,17TH ST NE / SPRING,502,Midtown,E,33.79184,-84.38777,
LARCENY-FROM VEHICLE,163172953,11/12/2016,2143 PEACHTREE RD NE,207,,E,33.81262,-84.39195,
HOMICIDE,163170440100,11/12/2016,466 EDGEWOOD AVE NE,604,Old Fourth Ward,M,33.75394,-84.371,
LARCENY-FROM VEHICLE,163162926,11/11/2016,999 PEACHTREE ST NE,503,Midtown,E,33.78111,-84.3837,
LARCENY-FROM VEHICLE,163162937,11/11/2016,446 SEMINOLE AVE NE,602,Inman Park,N,33.76631,-84.34982,
LARCENY-FROM VEHICLE,163162957,11/11/2016,349 14TH ST NW,501,Home Park,E,33.78637,-84.39837,
LARCENY-FROM VEHICLE,163162974,11/11/2016,1561 MCLENDON AVE NE,608,Candler Park,N,33.76471,-84.33634,
LARCENY-NON VEHICLE,163162975,11/11/2016,658 NORTHSIDE DR NW,103,English Avenue,L,33.77244,-84.40877,
LARCENY-FROM VEHICLE,163163013,11/11/2016,1130 PIEDMONT AVE NW,502,,E,33.7882,-84.37753,
LARCENY-FROM VEHICLE,163163047,11/11/2016,128 E ANDREWS DR NW,206,South Tuxedo Park,B,33.84251,-84.38311,
AGG ASSAULT,163168063,11/11/2016,11700 SPINE RD,703,,,33.63791,-84.42887,
AUTO THEFT,163162912,11/11/2016,180 HOLDERNESS ST SW,104,Ashview Heights,T,33.74985,-84.42622,
LARCENY-FROM VEHICLE,163162917,11/11/2016,3670 CAMP CREEK PKWY SW,414,Princeton Lakes,P,33.655,-84.50859,
LARCENY-NON VEHICLE,163153191,11/11/2016,3096 EMPIRE BLVD SW,312,Glenrose Heights,Z,33.67016,-84.39297,
ROBBERY-RESIDENCE,163160179,11/11/2016,50 MOUNT ZION RD SW,312,Glenrose Heights,Z,33.67273,-84.39067,
ROBBERY-PEDESTRIAN,163160228,11/11/2016,60 LUCKIE ST NW,508,Downtown,M,33.75635,-84.38915,
AUTO THEFT,163160312,11/11/2016,2194 BROWNS MILL RD SE,310,Lakewood,Z,33.69402,-84.37358,
AGG ASSAULT,163160327,11/11/2016,3334 PEACHTREE RD NE,208,North Buckhead,B,33.84624,-84.36844,
BURGLARY-NONRES,163160437,11/11/2016,232 RALPH D ABERNATHY BLVD SW,303,Mechanicsville,V,33.73664,-84.39553,
AUTO THEFT,163160454,11/11/2016,130 BELLINGRATH AVE NW,501,Home Park,E,33.78249,-84.40944,
AUTO THEFT,163160504,11/11/2016,986 UNDERWOOD AVE SE,607,Ormewood Park,W,33.72738,-84.35694,
ROBBERY-PEDESTRIAN,163160681,11/11/2016,1170 WOODLAND AVE NE,213,Lindridge/Martin Manor,F,33.81496,-84.34967,
LARCENY-NON VEHICLE,163160748,11/11/2016,2452 MOROSGO WAY NE,211,Lindbergh/Morosgo,B,33.82295,-84.36559,
LARCENY-NON VEHICLE,163160757,11/11/2016,12 BROAD ST SW,511,Downtown,M,33.7532,-84.39201,
AUTO THEFT,163160814,11/11/2016,2466 SAINT PAUL AVE NW,113,Carey Park,G,33.78963,-84.46869,
LARCENY-FROM VEHICLE,163160860,11/11/2016,263 BOULDER PARK LN SW,407,Adamsville,H,33.75162,-84.50398,
LARCENY-FROM VEHICLE,163160878,11/11/2016,835 MARTIN L KING JR DR NW,102,Vine City,L,33.75504,-84.41457,
LARCENY-FROM VEHICLE,163160914,11/11/2016,734 N HIGHLAND AVE NE,601,Virginia Highland,F,33.77459,-84.3526,
LARCENY-FROM VEHICLE,163160927,11/11/2016,480 JOHN WESLEY DOBBS AVE NE,604,Old Fourth Ward,M,33.75961,-84.37127,
ROBBERY-PEDESTRIAN,163160979,11/11/2016,947 GARIBALDI ST SW,302,Pittsburgh,V,33.72898,-84.39942,
LARCENY-FROM VEHICLE,163161008,11/11/2016,200 TRADEPORT BLVD SW,313,Blair Villa/Poole Creek,Z,33.64988,-84.39428,
BURGLARY-RESIDENCE,163161018,11/11/2016,3725 PRINCETON LAKES PKWY SW;,414,Princeton Lakes,P,33.65777,-84.50877,
AUTO THEFT,163161035,11/11/2016,740 BONAVENTURE AVE NE,601,Virginia Highland,F,33.77482,-84.36107,
LARCENY-FROM VEHICLE,163161041,11/11/2016,1146 SHERIDAN RD NE,212,Lindridge/Martin Manor,F,33.82074,-84.35014,
AUTO THEFT,163161067,11/11/2016,542 PEEPLES ST SW,401,West End,T,33.74015,-84.42026,
LARCENY-FROM VEHICLE,163161095,11/11/2016,155 FORSYTH ST SW,512,Downtown,M,33.75035,-84.3956,
AUTO THEFT,163161098,11/11/2016,3927 WILDWOOD LAKE DR SW,407,Wildwood (NPU-H),H,33.74527,-84.51656,
BURGLARY-NONRES,163161111,11/11/2016,839 BEECHER ST SW,401,West End,T,33.73374,-84.41519,
BURGLARY-RESIDENCE,163161129,11/11/2016,3100 LINKS DR SE,611,The Villages at East Lake,O,33.74465,-84.31184,
LARCENY-NON VEHICLE,163161136,11/11/2016,2525 PIEDMONT RD NE @HOME DEPOT,211,Lindbergh/Morosgo,B,33.824,-84.36521,
LARCENY-FROM VEHICLE,163161207,11/11/2016,3342 PEACHTREE RD NE,208,North Buckhead,B,33.84746,-84.36983,
LARCENY-FROM VEHICLE,163161243,11/11/2016,2001 PEACHTREE RD NE,207,,E,33.80902,-84.39247,
LARCENY-FROM VEHICLE,163161435,11/11/2016,850 OAK ST SW,401,West End,T,33.74053,-84.41671,
LARCENY-FROM VEHICLE,163161481,11/11/2016,1460 NORTHSIDE DR NW,207,Berkeley Park,D,33.79498,-84.4087,
LARCENY-FROM VEHICLE,163161594,11/11/2016,15 PEACHTREE STREET,511,Downtown,M,33.75371,-84.39027,
BURGLARY-RESIDENCE,163161602,11/11/2016,1528 HOWELL MILL RD NW,207,Berkeley Park,D,33.79709,-84.41639,
AUTO THEFT,163161631,11/11/2016,982 MEMORIAL DR SE,606,Reynoldstown,N,33.74677,-84.35517,
LARCENY-FROM VEHICLE,163161724,11/11/2016,3050 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75177,-84.4857,
BURGLARY-RESIDENCE,163161738,11/11/2016,1004 LAWTON ST SW,402,Oakland City,S,33.72768,-84.42312,
LARCENY-NON VEHICLE,163161761,11/11/2016,3599 MARTIN L KING JR DR NW,111,Adamsville,H,33.75933,-84.50433,
LARCENY-FROM VEHICLE,163161795,11/11/2016,675 N HIGHLAND AVE NE,602,Poncey-Highland,N,33.77305,-84.35207,
BURGLARY-RESIDENCE,163161829,11/11/2016,143 HYACINTH AVE NW,108,Dixie Hills,J,33.75816,-84.46097,
LARCENY-NON VEHICLE,163161835,11/11/2016,1554 RALPH D ABERNATHY BLVD SW,404,Westview,T,33.7437,-84.43859,
AGG ASSAULT,163161854,11/11/2016,2608 METROPOLITAN PKWY SW,309,Perkerson,X,33.68379,-84.40722,
LARCENY-FROM VEHICLE,163161877,11/11/2016,99 KROG ST NE,602,Inman Park,N,33.75667,-84.3639,
LARCENY-NON VEHICLE,163161987,11/11/2016,1275 CAROLINE ST,609,Edgewood,O,33.75674,-84.34619,
LARCENY-NON VEHICLE,163161993,11/11/2016,895 EMBASSY CT NE,210,Pine Hills,B,33.83528,-84.35796,
LARCENY-FROM VEHICLE,163162024,11/11/2016,3650 JONESBORO RD SE,313,South River Gardens,Z,33.6558,-84.36612,
LARCENY-FROM VEHICLE,163162053,11/11/2016,1005 CHATTAHOOCHEE AVE NW,204,Underwood Hills,D,33.80083,-84.42084,
LARCENY-NON VEHICLE,163162174,11/11/2016,675 PONCE DE LEON AVE NE @PONCE CITY MARKET,603,Old Fourth Ward,M,33.77296,-84.36504,
LARCENY-NON VEHICLE,163162280,11/11/2016,1275 CAROLINE ST,609,Edgewood,O,33.75674,-84.34619,
LARCENY-FROM VEHICLE,163162311,11/11/2016,979 LANIER BLVD NE,601,Virginia Highland,F,33.78144,-84.35244,
LARCENY-NON VEHICLE,163162347,11/11/2016,361 EDGEWOOD AVE SE,604,Sweet Auburn,M,33.75417,-84.37585,
LARCENY-FROM VEHICLE,163162402,11/11/2016,345 CANDLER RD SE,611,East Lake,O,33.74296,-84.29042,
LARCENY-FROM VEHICLE,163162419,11/11/2016,876 ALLENE AVE SW,307,Adair Park,V,33.73099,-84.41348,
LARCENY-FROM VEHICLE,163162459,11/11/2016,2841 GREENBRIAR PKWY SW ,411,Greenbriar,R,33.68677,-84.49773,
ROBBERY-PEDESTRIAN,163162507,11/11/2016,15 PEACHTREE ST SE,511,Downtown,M,33.75399,-84.38986,
ROBBERY-PEDESTRIAN,163162558,11/11/2016,1544 PIEDMONT AVE NE,213,Piedmont Heights,F,33.79789,-84.37101,
LARCENY-NON VEHICLE,163162623,11/11/2016,1005 DIMMOCK ST SW,402,Oakland City,S,33.72779,-84.42051,
LARCENY-NON VEHICLE,163162642,11/11/2016,239 W LAKE AVE NW,105,West Lake,J,33.76077,-84.44203,
LARCENY-FROM VEHICLE,163162671,11/11/2016,2 COPENHILL AVE NE,602,Inman Park,N,33.7635,-84.35734,
LARCENY-NON VEHICLE,163162679,11/11/2016,3393 PEACHTREE RD,210,Lenox,B,33.84676,-84.36212,
LARCENY-NON VEHICLE,163162689,11/11/2016,320 PARKWAY DR NE,604,Old Fourth Ward,M,33.76342,-84.37438,
AUTO THEFT,163162825,11/11/2016,639 MOROSGO DR NE,211,Lindbergh/Morosgo,B,33.82329,-84.36696,
LARCENY-NON VEHICLE,163162826,11/11/2016,598 N HIGHLAND AVE NE,602,Poncey-Highland,N,33.77071,-84.35262,
BURGLARY-RESIDENCE,163162830,11/11/2016,2423 MARTIN L KING JR DR NW,108,Florida Heights,I,33.75183,-84.46623,
LARCENY-FROM VEHICLE,163162837,11/11/2016,1121 AUSTIN AVE NE,602,Inman Park,N,33.76169,-84.35097,
LARCENY-FROM VEHICLE,163153192,11/10/2016,2341 MARIETTA BLVD,203,Bolton,D,33.81923,-84.45204,
LARCENY-FROM VEHICLE,163153193,11/10/2016,3660 CAMP CREEK PKWY,414,Princeton Lakes,P,33.65486,-84.50787,
LARCENY-NON VEHICLE,163153203,11/10/2016,900 JOSEPH E BOONE BLVD NW,102,Vine City,L,33.76337,-84.41688,
LARCENY-NON VEHICLE,163153300,11/10/2016,2240 PEACHTREE RD NW,205,,C,33.81559,-84.39129,
LARCENY-FROM VEHICLE,163153316,11/10/2016,979  VIRGINIA AVE NE,601,Virginia Highland,F,33.78207,-84.35538,
BURGLARY-RESIDENCE,163153327,11/10/2016,207 MCGILL PARK AVE NE,604,Old Fourth Ward,M,33.76364,-84.37664,
LARCENY-FROM VEHICLE,163153412,11/10/2016,299 N HIGHLAND AVE NE,602,Inman Park,N,33.76198,-84.35846,
LARCENY-FROM VEHICLE,163153438,11/10/2016,676 N HIGHLAND AVE NE,602,Poncey-Highland,N,33.77294,-84.35263,
LARCENY-NON VEHICLE,163150038,11/10/2016,1388 JOSEPH E BOONE BLVD NW,105,Hunter Hills,K,33.7633,-84.43337,
LARCENY-NON VEHICLE,163150324,11/10/2016,1217 METROPOLITAN PKWY SW,301,Adair Park,V,33.72174,-84.40839,
BURGLARY-RESIDENCE,163150396,11/10/2016,461 FLORIDA AVE SE,606,Ormewood Park,W,33.74152,-84.35062,
AUTO THEFT,163150659,11/10/2016,2745 OLD HAPEVILLE RD SW,311,Glenrose Heights,Z,33.67992,-84.39348,
ROBBERY-PEDESTRIAN,163150767,11/10/2016,354 ARCHER WAY NW,106,Bankhead,K,33.7642,-84.42395,
AUTO THEFT,163150795,11/10/2016,1929 BREWER BLVD SW,306,Sylvan Hills,X,33.70189,-84.41226,
LARCENY-FROM VEHICLE,163150807,11/10/2016,2323 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.81869,-84.36622,
AUTO THEFT,163150859,11/10/2016,305 SKIPPER PL NW,112,Collier Heights,I,33.78197,-84.49147,
LARCENY-NON VEHICLE,163150895,11/10/2016,125 10TH ST NE,503,Midtown,E,33.78152,-84.38307,
AUTO THEFT,163150904,11/10/2016,1137 2ND ST NW,109,Carey Park,G,33.7863,-84.46801,
AUTO THEFT,163150998,11/10/2016,691 TARA CIR SE,313,South River Gardens,Z,33.66549,-84.36654,
LARCENY-FROM VEHICLE,163151089,11/10/2016,154 KROG ST NE @Multiple,602,Inman Park,N,33.75885,-84.364,
AUTO THEFT,163151115,11/10/2016,2891 SPRINGDALE RD SW @GREENWOOD APTS,311,Hammond Park,X,33.67701,-84.416,
LARCENY-NON VEHICLE,163151169,11/10/2016,747 DURANT PL NE,506,Midtown,E,33.77496,-84.37575,
AUTO THEFT,163151253,11/10/2016,999 CHATTAHOOCHEE AVE NW,204,Underwood Hills,D,33.80069,-84.42053,
LARCENY-FROM VEHICLE,163151259,11/10/2016,345 CANDLER RD SE,611,East Lake,O,33.74296,-84.29042,
LARCENY-NON VEHICLE,163151288,11/10/2016,89 LUCKIE ST NW,508,Downtown,M,33.75724,-84.38934,
LARCENY-FROM VEHICLE,163151314,11/10/2016,100 BAGLEY ST NE @FRANKIE ALLEN PARK,206,Garden Hills,B,33.83689,-84.37394,
LARCENY-FROM VEHICLE,163151399,11/10/2016,1111 EUCLID AVE NE,602,Inman Park,N,33.764,-84.35057,
LARCENY-FROM VEHICLE,163151414,11/10/2016,1962 AKRON DR SE,308,Thomasville Heights,Z,33.70069,-84.35189,
LARCENY-NON VEHICLE,163151419,11/10/2016,3107 DELMAR LN NW,111,,I,33.75595,-84.4891,
AUTO THEFT,163151502,11/10/2016,610 WHITEHALL ST SW,303,Pittsburgh,V,33.74194,-84.40759,
BURGLARY-RESIDENCE,163151530,11/10/2016,3059 RHODENHAVEN DR NW,205,Castlewood,C,33.83877,-84.41082,
LARCENY-NON VEHICLE,163151621,11/10/2016,2900 PEACHTREE RD NW ,206,Peachtree Heights West,B,33.83399,-84.3841,
LARCENY-FROM VEHICLE,163151723,11/10/2016,752 N HIGHLAND AVE NE,601,Virginia Highland,F,33.77498,-84.35291,
LARCENY-NON VEHICLE,163151726,11/10/2016,2325 CHESHIRE BRIDGE RD,102,Lindridge/Martin Manor,F,33.81866,-84.34906,
AGG ASSAULT,163151768,11/10/2016,830 OAK ST SW,401,West End,T,33.74056,-84.41571,
AUTO THEFT,163151880,11/10/2016,1896 MADRONA ST NW,107,Grove Park,J,33.7709,-84.44893,
LARCENY-FROM VEHICLE,163151904,11/10/2016,1919 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.70278,-84.41017,
LARCENY-FROM VEHICLE,163151944,11/10/2016,602 N HIGHLAND AVE NE,602,Poncey-Highland,N,33.77082,-84.35274,
LARCENY-NON VEHICLE,163151951,11/10/2016,3440 PEACHTREE RD NE,208,North Buckhead,B,33.85166,-84.36235,
LARCENY-FROM VEHICLE,163152093,11/10/2016,1092 OAK ST SW,401,West End,T,33.74053,-84.42353,
LARCENY-NON VEHICLE,163152100,11/10/2016,1217 METROPOLITAN PKWY SW,301,Adair Park,V,33.72174,-84.40839,
LARCENY-NON VEHICLE,163152109,11/10/2016,125 BENNETT ST NW,207,,C,33.8122,-84.39611,
LARCENY-FROM VEHICLE,163152281,11/10/2016,451 WOODWARD AVE SE,605,Grant Park,W,33.74532,-84.37292,
ROBBERY-COMMERCIAL,163152301,11/10/2016,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278,
BURGLARY-RESIDENCE,163152391,11/10/2016,1566 EZRA CHURCH DR NW,105,West Lake,J,33.75671,-84.43893,
ROBBERY-PEDESTRIAN,163152548,11/10/2016,294 PENELOPE DR NW,108,Penelope Neighbors,J,33.75478,-84.4496,
LARCENY-FROM VEHICLE,163152686,11/10/2016,308 PEACHTREE HILLS AVE NE @PEACHTREE HILLS PARK,211,Peachtree Hills,B,33.81826,-84.3777,
BURGLARY-RESIDENCE,163152694,11/10/2016,1941 AKRON DR SE,308,Thomasville Heights,Z,33.70104,-84.35267,
LARCENY-FROM VEHICLE,163152788,11/10/2016,1341 COLLIER RD,204,Underwood Hills,D,33.81154,-84.43164,
LARCENY-FROM VEHICLE,163152797,11/10/2016,2740 GREENBRIAR PKWY SW @GREENBRIAR VILLAGE,411,Greenbriar,R,33.68887,-84.48877,
AUTO THEFT,163152928,11/10/2016,1735 DEFOOR PL NW,204,Underwood Hills,D,33.80224,-84.42161,
AUTO THEFT,163153031,11/10/2016,635 LINDBERGH DR NE,211,Lindbergh/Morosgo,B,33.8213,-84.36689,
ROBBERY-PEDESTRIAN,163153069,11/10/2016,314 THOMASVILLE BLVD SE,308,Thomasville Heights,Z,33.70564,-84.35633,
AGG ASSAULT,163153086,11/10/2016,1626 EZRA CHURCH DR NW,105,West Lake,J,33.76013,-84.441,
BURGLARY-RESIDENCE,163153130,11/10/2016,21 LARKIN PL SW,507,Castleberry Hill,M,33.74753,-84.40413,
AGG ASSAULT,163153135,11/10/2016,585 MCWILLIAMS RD,310,Buckhead Forest,B,33.84482,-84.37999,
BURGLARY-RESIDENCE,163153136,11/10/2016,665 NORFLEET RD NW,205,Springlake,C,33.81249,-84.41011,
BURGLARY-RESIDENCE,163153141,11/10/2016,2909 CAMPBELLTON RD SW,409,Southwest,R,33.69869,-84.48265,
LARCENY-FROM VEHICLE,163153161,11/10/2016,1049 PONCE DE LEON AVE NE,602,Poncey-Highland,N,33.77315,-84.35304,
LARCENY-NON VEHICLE,163143110,11/10/2016,1 BUCKHEAD LOOP,208,North Buckhead,B,33.84911,-84.37075,
HOMICIDE,163153131099,11/10/2016,4511 CAMPBELLTON RD SW,412,,P,33.69625,-84.53567,
HOMICIDE,163080552098,11/09/2016,43 JESSE HILL DR SW,510,Downtown,M,33.75582,-84.38013,
LARCENY-FROM VEHICLE,163143196,11/09/2016,438 MORELAND AVE NE,602,Inman Park,N,33.76634,-84.34916,
AUTO THEFT,163171502,11/09/2016,532 CLEVELAND AVE SW,311,Hammond Park,X,33.68103,-84.4062,
ROBBERY-PEDESTRIAN,163140048,11/09/2016,619 COMMERCIAL AVE NW,109,Center Hill,J,33.77228,-84.47108,
AUTO THEFT,163140159,11/09/2016,1562 EZRA CHURCH DR NW,105,West Lake,J,33.75658,-84.43866,
ROBBERY-RESIDENCE,163140429,11/09/2016,201 CARROLL ST SE,606,Cabbagetown,N,33.74912,-84.3682,
AGG ASSAULT,163140450,11/09/2016,589 WILLOW ST NE,509,Downtown,M,33.77058,-84.3827,
LARCENY-FROM VEHICLE,163140505,11/09/2016,6 OLD IVY SQ,209,North Buckhead,B,33.85453,-84.38229,
LARCENY-FROM VEHICLE,163140606,11/09/2016,59 LAKELAND DR NE,208,Buckhead Forest,B,33.84956,-84.38146,
ROBBERY-PEDESTRIAN,163140611,11/09/2016,1136 WYLAND DR SW,403,Oakland City,S,33.72407,-84.43057,
ROBBERY-PEDESTRIAN,163140641,11/09/2016,835 OGLETHROPE AVE SW,401,West End,T,33.73608,-84.41364,
LARCENY-FROM VEHICLE,163140644,11/09/2016,447 BOULEVARD SE @FIRE STATION 10,605,Grant Park,W,33.74225,-84.36851,
AGG ASSAULT,163140668,11/09/2016,265 18TH ST NW,501,Atlantic Station,E,33.79251,-84.39726,
LARCENY-FROM VEHICLE,163140734,11/09/2016,4006 CHASTAIN PRESERVE WAY NE,209,North Buckhead,B,33.86457,-84.3804,
LARCENY-FROM VEHICLE,163140761,11/09/2016,3286 MATHIESON DR NE,208,Buckhead Forest,B,33.84458,-84.37776,
AUTO THEFT,163140818,11/09/2016,2958 RIVER RIDGE DR SE,312,Orchard Knob,Z,33.67358,-84.38071,
LARCENY-NON VEHICLE,163140926,11/09/2016,717 PIEDMONT AVE NE,505,Midtown,E,33.77408,-84.38131,
BURGLARY-RESIDENCE,163140967,11/09/2016,3540 N CAMP CREEK PKWY SW @STONECREEK APT;,414,,P,33.66831,-84.5001,
AUTO THEFT,163140982,11/09/2016,2216 LAKEWOOD AVE SW,307,Lakewood Heights,Y,33.69954,-84.3915,
LARCENY-NON VEHICLE,163141094,11/09/2016,590 CASCADE AVE SW @KROGER - CASCADE,402,West End,T,33.73812,-84.43276,
LARCENY-NON VEHICLE,163141109,11/09/2016,1715 HOWELL MILL RD NW,204,Berkeley Park,D,33.80089,-84.4157,
LARCENY-NON VEHICLE,163141112,11/09/2016,1275 CAROLINE ST NE ,609,Edgewood,O,33.75674,-84.34619,
AUTO THEFT,163141123,11/09/2016,3238 JAMAICA RD NW,112,Collier Heights,I,33.77844,-84.4935,
LARCENY-FROM VEHICLE,163141148,11/09/2016,1500 MCLENDON AVE NE @CANDLER PARK,608,Candler Park,N,33.76879,-84.33785,
LARCENY-FROM VEHICLE,163141154,11/09/2016,2161 MORELAND AVE SE,308,Norwood Manor,Z,33.69498,-84.35195,
AUTO THEFT,163141186,11/09/2016,400 FAIRBURN RD SW,407,Fairburn Mays,H,33.74366,-84.50936,
LARCENY-NON VEHICLE,163141207,11/09/2016,99 PEACHTREE ST.,512,Downtown,M,33.74816,-84.39459,
LARCENY-FROM VEHICLE,163141325,11/09/2016,800 GLENWOOD AVE SE,605,Grant Park,W,33.74234,-84.36002,
LARCENY-FROM VEHICLE,163141329,11/09/2016,2161 MORELAND AVE SE,308,Norwood Manor,Z,33.69498,-84.35195,
LARCENY-NON VEHICLE,163141431,11/09/2016,2525 PIEDMONT RD NE @HOME DEPOT,211,Lindbergh/Morosgo,B,33.824,-84.36521,
LARCENY-NON VEHICLE,163141443,11/09/2016,262 ARTHUR LANGFORD JR PL SW,307,Joyland,Y,33.71412,-84.39753,
LARCENY-NON VEHICLE,163141526,11/09/2016,1555 PEACHTREE ST NE,502,Midtown,E,33.79702,-84.38816,
LARCENY-FROM VEHICLE,163141548,11/09/2016,2331 BOLTON RD NW,203,Bolton,D,33.81909,-84.46179,
AUTO THEFT,163141558,11/09/2016,2350 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.8195,-84.35199,
LARCENY-FROM VEHICLE,163141566,11/09/2016,165 COURTLAND ST NE,510,Downtown,M,33.75892,-84.3841,
LARCENY-FROM VEHICLE,163141611,11/09/2016,1055 HUDSON DR NE,601,Virginia Highland,F,33.78077,-84.35263,
ROBBERY-PEDESTRIAN,163141646,11/09/2016,810 MARTIN L KING JR DR SW,101,Atlanta University Center,T,33.7544,-84.41403,
LARCENY-FROM VEHICLE,163141705,11/09/2016,1870 CAMPBELLTON RD SW,408,,R,33.70939,-84.44964,
LARCENY-NON VEHICLE,163141760,11/09/2016,3660 MARTIN L KING JR DR SW,407,Adamsville,H,33.76217,-84.50865,
LARCENY-FROM VEHICLE,163141780,11/09/2016,646 MORELAND AVE NE,602,Poncey-Highland,N,33.77203,-84.3493,
AUTO THEFT,163141808,11/09/2016,1485 WESTVIEW DR SW ,104,Mozley Park,K,33.74743,-84.43639,
LARCENY-FROM VEHICLE,163141815,11/09/2016,1111 EUCLID AVE NE,602,Inman Park,N,33.764,-84.35057,
LARCENY-NON VEHICLE,163141850,11/09/2016,3232 PEACHTREE RD NE,208,Buckhead Forest,B,33.84413,-84.37409,
LARCENY-FROM VEHICLE,163141872,11/09/2016,2700 MARGRET MITCHELL RD,201,Margaret Mitchell,A,33.82899,-84.44089,
BURGLARY-RESIDENCE,163141877,11/09/2016,1945 TROTTI ST NE,610,Kirkwood,O,33.75621,-84.324,
LARCENY-NON VEHICLE,163141955,11/09/2016,2738 TUPELO ST,611,East Lake,O,33.74917,-84.29731,
LARCENY-NON VEHICLE,163142015,11/09/2016,825 MARTIN L KING JR DR NW @PUBLIX - MLK,102,Vine City,L,33.75488,-84.41378,
LARCENY-FROM VEHICLE,163142018,11/09/2016,245 N HIGHLAND AVE NE,602,Inman Park,N,33.76194,-84.35948,
AGG ASSAULT,163142045,11/09/2016,2638 MACON DR SE,310,Browns Mill Park,Z,33.68278,-84.38849,
LARCENY-FROM VEHICLE,163142100,11/09/2016,120 JACKSON ST NE ,604,Sweet Auburn,M,33.75742,-84.37444,
AUTO THEFT,163142196,11/09/2016,3226 RABUN DR SW,406,West Manor,I,33.74048,-84.49253,
AGG ASSAULT,163142221,11/09/2016,2788 FORREST HILLS DR SW @DAYS INN SOUTH,311,Hammond Park,X,33.67892,-84.39898,
BURGLARY-NONRES,163142227,11/09/2016,2525 BROWNTOWN RD NW,113,Scotts Crossing,G,33.80434,-84.47087,
